probe,press,accuracy,rt,threshold,score,run_num
2,-1,0,0.8,0.5,-2,0
3,3,1,0.462661027908,0.5,1,0
1,1,1,0.4850730896,0.5,1,0
4,4,1,0.540927886963,0.5,-1,0
0,0,1,0.512207984924,0.5,-1,0
2,2,1,0.553507089615,0.5,-1,0
1,1,1,0.486877918243,0.5,1,0
4,3,0,0.335402011871,0.5,-2,0
0,0,1,0.2958548069,0.5,1,0
3,2,0,0.607156038284,0.5,-2,0
0,0,1,0.442842960358,0.5,1,0
3,3,1,0.475641012192,0.5,1,0
1,1,1,0.60995388031,0.5,-1,0
2,2,1,0.52268910408,0.5,-1,0
4,4,1,0.408872127533,0.5,1,0
1,1,1,0.43833899498,0.5,1,0
4,3,0,0.395961999893,0.5,-2,0
3,2,0,0.715312004089,0.5,-2,0
2,-1,0,0.8,0.5,-2,0
0,0,1,0.491908073425,0.5,1,0
3,-1,0,0.8,0.5,-2,0
4,4,1,0.591742038727,0.5,-1,0
1,1,1,0.719275951385,0.5,-1,0
2,-1,0,0.8,0.5,-2,0
0,0,1,0.483335971832,0.5,1,0
3,3,1,0.362712144852,0.5,1,0
4,4,1,0.476635932922,0.5,1,0
0,0,1,0.425183057785,0.5,1,0
1,0,0,0.495762109756,0.5,-2,0
2,2,1,0.46275305748,0.5,1,0
0,0,1,0.445848941803,0.5,1,0
2,2,1,0.371085166931,0.5,1,0
1,1,1,0.446068048477,0.5,1,0
3,3,1,0.385364055634,0.5,1,0
4,4,1,0.475874185562,0.5,1,0
3,2,0,0.570175886154,0.5,-2,0
2,1,0,0.534984111786,0.5,-2,0
1,1,1,0.5677318573,0.5,-1,0
0,0,1,0.381340026855,0.5,1,0
4,3,0,0.508522987366,0.5,-2,0
0,0,1,0.443803071976,0.5,1,0
2,2,1,0.648941993713,0.5,-1,0
1,1,1,0.60093998909,0.5,-1,0
3,3,1,0.6085460186,0.5,-1,0
4,4,1,0.519961118698,0.5,-1,0
2,2,1,0.768352031708,0.5,-1,0
1,1,1,0.517456054688,0.5,-1,0
0,0,1,0.258816003799,0.5,1,0
3,3,1,0.476037979126,0.5,1,0
4,4,1,0.383846998215,0.5,1,0
3,3,1,0.527690887451,0.5,-1,0
2,2,1,0.361550092697,0.5,1,0
4,3,0,0.367631912231,0.5,-2,0
0,0,1,0.382797002792,0.5,1,0
1,1,1,0.48652100563,0.5,1,0
3,3,1,0.598215818405,0.5,-1,0
1,1,1,0.634459018707,0.5,-1,0
2,2,1,0.505844116211,0.5,-1,0
0,0,1,0.426493883133,0.5,1,0
4,3,0,0.279405117035,0.5,-2,0
2,2,1,0.520627975464,0.5,-1,0
0,0,1,0.349946022034,0.5,1,0
3,3,1,0.572150945663,0.5,-1,0
4,4,1,0.380259990692,0.5,1,0
1,1,1,0.33983206749,0.5,1,0
3,2,0,0.279989004135,0.5,-2,0
1,1,1,0.441612005234,0.5,1,0
4,4,1,0.43016910553,0.5,1,0
2,3,0,0.390613794327,0.5,-2,0
0,0,1,0.459213018417,0.5,1,0
4,4,1,0.397559165955,0.5,1,0
0,0,1,0.435316085815,0.5,1,0
1,1,1,0.505439043045,0.5,-1,0
2,2,1,0.303735017776,0.5,1,0
3,3,1,0.310972929001,0.5,1,0
0,0,1,0.392421007156,0.5,1,0
2,3,0,0.639994859695,0.5,-2,0
1,1,1,0.596753120422,0.5,-1,0
4,4,1,0.443228960037,0.5,1,0
3,3,1,0.506432056427,0.5,-1,0
0,0,1,0.291480064392,0.5,1,0
2,2,1,0.367485046387,0.5,1,0
1,1,1,0.445506095886,0.5,1,0
4,4,1,0.334469079971,0.5,1,0
3,3,1,0.364523172379,0.5,1,0
2,2,1,0.419774055481,0.5,1,0
0,0,1,0.306288957596,0.5,1,0
1,2,0,0.362401008606,0.5,-2,0
4,4,1,0.401002883911,0.5,1,0
3,3,1,0.35897397995,0.5,1,0
2,3,0,0.415553808212,0.5,-2,0
1,1,1,0.294626951218,0.5,1,0
0,0,1,0.23518705368,0.5,1,0
3,4,0,0.315176963806,0.5,-2,0
4,4,1,0.433530092239,0.5,1,0
1,1,1,0.466731071472,0.5,1,0
4,4,1,0.46449804306,0.5,1,0
2,3,0,0.517143011093,0.5,-2,0
3,3,1,0.574303150177,0.5,-1,0
0,0,1,0.340648889542,0.5,1,0
4,4,1,0.226238012314,0.5,1,0
3,3,1,0.396740913391,0.5,1,0
0,0,1,0.409386873245,0.5,1,0
1,1,1,0.481148958206,0.5,1,0
2,2,1,0.438822031021,0.5,1,0
4,4,1,0.303087949753,0.5,1,0
0,0,1,0.364594936371,0.5,1,0
1,1,1,0.466928005219,0.5,1,0
3,3,1,0.372303962708,0.5,1,0
2,2,1,0.315707206726,0.5,1,0
0,0,1,0.291718006134,0.5,1,0
4,4,1,0.26361989975,0.5,1,0
3,3,1,0.405297994614,0.5,1,0
2,2,1,0.583595991135,0.5,-1,0
1,1,1,0.358169794083,0.5,1,0
3,3,1,0.580725193024,0.5,-1,0
0,1,0,0.349141120911,0.5,-2,0
1,1,1,0.491677045822,0.5,1,0
4,4,1,0.481352090836,0.5,1,0
2,3,0,0.376980066299,0.5,-2,0
4,0,0,0.3659760952,0.5,-2,0
2,2,1,0.423111915588,0.5,1,0
0,0,1,0.412488937378,0.5,1,0
1,1,1,0.468811988831,0.5,1,0
3,3,1,0.412957906723,0.5,1,0
2,1,0,0.472723960876,0.5,-2,0
3,3,1,0.602350950241,0.5,-1,0
4,4,1,0.319782972336,0.5,1,0
1,1,1,0.41523194313,0.5,1,0
0,0,1,0.390185832977,0.5,1,0
4,4,1,0.350028991699,0.5,1,0
2,2,1,0.467515945435,0.5,1,0
1,1,1,0.305443048477,0.5,1,0
3,-1,0,0.8,0.5,-2,0
0,0,1,0.457549095154,0.5,1,0
4,4,1,0.241369009018,0.5,1,0
3,3,1,0.600296974182,0.5,-1,0
0,0,1,0.365166902542,0.5,1,0
1,1,1,0.332062005997,0.5,1,0
2,2,1,0.47665810585,0.5,1,0
1,1,1,0.512583017349,0.5,-1,0
3,3,1,0.505254030228,0.5,-1,0
2,2,1,0.519155025482,0.5,-1,0
0,0,1,0.245694160461,0.5,1,0
4,4,1,0.259943008423,0.5,1,0
3,2,0,0.427690982819,0.5,-2,0
2,2,1,0.38610291481,0.5,1,0
4,4,1,0.442620038986,0.5,1,0
1,1,1,0.33012008667,0.5,1,0
0,0,1,0.417577028275,0.5,1,0
1,2,0,0.393495798111,0.5,-2,0
0,0,1,0.470612049103,0.5,1,0
3,3,1,0.44731092453,0.5,1,0
4,4,1,0.282655954361,0.5,1,0
2,2,1,0.394342899323,0.5,1,0
4,4,1,0.370996952057,0.5,1,0
3,3,1,0.514645814896,0.5,-1,0
0,0,1,0.303766965866,0.5,1,0
2,3,0,0.525645971298,0.5,-2,0
1,2,0,0.391009092331,0.5,-2,0
3,3,1,0.362142801285,0.5,1,0
4,4,1,0.235343933105,0.5,1,0
2,3,0,0.41042304039,0.5,-2,0
1,1,1,0.327152967453,0.5,1,0
0,0,1,0.313759088516,0.5,1,0
4,4,1,0.334134101868,0.5,1,0
0,0,1,0.503883123398,0.5,-1,0
2,1,0,0.518057107925,0.5,-2,0
1,1,1,0.485145807266,0.5,1,0
3,3,1,0.300889968872,0.5,1,0
0,0,1,0.442451000214,0.5,1,0
2,2,1,0.423176050186,0.5,1,0
3,3,1,0.416848897934,0.5,1,0
1,1,1,0.518827199936,0.5,-1,0
4,4,1,0.476466178894,0.5,1,0
0,0,1,0.332659959793,0.5,1,0
3,3,1,0.621492862701,0.5,-1,0
1,1,1,0.368680953979,0.5,1,0
4,4,1,0.361989021301,0.5,1,0
2,2,1,0.430852174759,0.5,1,0
3,2,0,0.582370996475,0.5,-2,0
2,2,1,0.502273082733,0.5,-1,0
0,0,1,0.340544939041,0.5,1,0
1,1,1,0.427633047104,0.5,1,0
4,4,1,0.452368974686,0.5,1,0
2,2,1,0.538748025894,0.5,-1,0
4,4,1,0.448801994324,0.5,1,0
3,2,0,0.623549938202,0.5,-2,0
1,1,1,0.407557010651,0.5,1,0
0,0,1,0.278795003891,0.5,1,0
1,1,1,0.59810590744,0.5,-1,0
4,4,1,0.538064956665,0.5,-1,0
3,3,1,0.450013875961,0.5,1,0
0,0,1,0.447124958038,0.5,1,0
2,2,1,0.440086126328,0.5,1,0
3,3,1,0.432188034058,0.5,1,0
4,4,1,0.350865840912,0.5,1,0
0,0,1,0.429090023041,0.5,1,0
2,2,1,0.482258081436,0.5,1,0
1,0,0,0.436804056168,0.5,-2,0
3,2,0,0.500180959702,0.5,-2,0
2,2,1,0.536336898804,0.5,-1,0
1,0,0,0.369026899338,0.5,-2,0
0,0,1,0.296734809875,0.5,1,0
4,4,1,0.404750108719,0.5,1,0
0,0,1,0.437415838242,0.5,1,0
4,4,1,0.371845960617,0.5,1,0
2,2,1,0.652144908905,0.5,-1,0
3,4,0,0.416779994965,0.5,-2,0
1,1,1,0.488529920578,0.5,1,0
0,0,1,0.423465013504,0.5,1,0
4,4,1,0.368198871613,0.5,1,0
2,2,1,0.430088043213,0.5,1,0
3,3,1,0.524499893188,0.5,-1,0
1,1,1,0.525401830673,0.5,-1,0
0,0,1,0.324275016785,0.5,1,0
1,1,1,0.441248893738,0.5,1,0
4,4,1,0.398586988449,0.5,1,0
3,3,1,0.399282932281,0.5,1,0
2,2,1,0.251658916473,0.5,1,0
1,1,1,0.267958879471,0.5,1,0
2,4,0,0.341522932053,0.5,-2,0
0,0,1,0.418133974075,0.5,1,0
4,4,1,0.288948774338,0.5,1,0
3,3,1,0.321376085281,0.5,1,0
0,0,1,0.447319030762,0.5,1,0
2,2,1,0.4641020298,0.5,1,0
3,3,1,0.534343004227,0.5,-1,0
1,1,1,0.35569190979,0.5,1,0
4,4,1,0.365379810333,0.5,1,0
0,0,1,0.332134962082,0.5,1,0
2,1,0,0.483193159103,0.5,-2,0
3,2,0,0.288548946381,0.5,-2,0
1,1,1,0.510154008865,0.5,-1,0
4,4,1,0.42068195343,0.5,1,0
0,0,1,0.375229120255,0.5,1,0
2,3,0,0.301523923874,0.5,-2,0
1,1,1,0.257598876953,0.5,1,0
3,4,0,0.274874925613,0.5,-2,0
4,4,1,0.416105031967,0.5,1,0
2,4,0,0.309220075607,0.5,-2,0
3,3,1,0.471448898315,0.5,1,0
1,1,1,0.596293926239,0.5,-1,0
4,4,1,0.462794065475,0.5,1,0
0,0,1,0.331654071808,0.5,1,0
3,3,1,0.281965017319,0.5,1,0
4,4,1,0.434525966644,0.5,1,0
2,2,1,0.425992965698,0.5,1,0
1,1,1,0.273205041885,0.5,1,0
0,0,1,0.312149047852,0.5,1,0
2,2,1,0.294194936752,0.5,1,0
4,4,1,0.323735952377,0.5,1,0
0,0,1,0.411062002182,0.5,1,0
1,1,1,0.400868177414,0.5,1,0
3,3,1,0.274125099182,0.5,1,0
0,0,1,0.359513998032,0.5,1,0
1,1,1,0.487887859344,0.5,1,0
4,4,1,0.419612884521,0.5,1,0
3,3,1,0.674889087677,0.5,-1,0
2,2,1,0.482186079025,0.5,1,0
4,4,1,0.354558944702,0.5,1,0
1,1,1,0.36984205246,0.5,1,0
3,3,1,0.487282037735,0.5,1,0
2,3,0,0.405835866928,0.5,-2,0
0,1,0,0.318782806396,0.5,-2,0
2,2,1,0.643280029297,0.5,-1,0
0,0,1,0.556686878204,0.5,-1,0
4,4,1,0.37668299675,0.5,1,0
3,3,1,0.403828144073,0.5,1,0
1,1,1,0.216505050659,0.5,1,0
3,2,0,0.432754993439,0.5,-2,0
4,4,1,0.303329944611,0.5,1,0
1,0,0,0.301964044571,0.5,-2,0
2,2,1,0.412172079086,0.5,1,0
0,0,1,0.403447151184,0.5,1,0
3,3,1,0.449436903,0.5,1,0
0,0,1,0.460036993027,0.5,1,0
1,1,1,0.457530021667,0.5,1,0
2,1,0,0.449624061584,0.5,-2,0
4,4,1,0.264492034912,0.5,1,0
1,1,1,0.478111028671,0.5,1,0
2,2,1,0.49293589592,0.5,1,0
4,4,1,0.405009031296,0.5,1,0
3,3,1,0.38672709465,0.5,1,0
0,0,1,0.265715837479,0.5,1,0
1,1,1,0.330149888992,0.5,1,0
0,0,1,0.461786985397,0.5,1,0
4,4,1,0.476548910141,0.5,1,0
3,3,1,0.412976026535,0.5,1,0
2,2,1,0.549507856369,0.5,-1,0
1,1,1,0.300651073456,0.5,1,0
0,0,1,0.322635889053,0.5,1,0
2,3,0,0.259047985077,0.5,-2,0
4,4,1,0.256944894791,0.5,1,0
3,1,0,0.400295972824,0.5,-2,0
1,1,1,0.277203798294,0.5,1,0
3,0,0,0.389235019684,0.5,-2,0
0,0,1,0.426256895065,0.5,1,0
4,4,1,0.412026882172,0.5,1,0
2,2,1,0.514194965363,0.5,-1,0
1,0,0,0.230809926987,0.407530021667,-2,1
2,4,0,0.165478944778,0.515808987617,-2,1
3,3,1,0.139284849167,0.499436903,1,1
0,4,0,0.0271780490875,0.44793407917,-2,1
4,2,0,0.0401878356934,0.448073077202,-2,1
0,3,0,0.0191390514374,0.44793407917,-2,1
3,3,1,0.104635000229,0.499436903,1,1
1,1,1,0.262635946274,0.407530021667,1,1
4,4,1,0.431223869324,0.448073077202,1,1
2,2,1,0.587954044342,0.515808987617,-1,1
4,3,0,0.406415939331,0.448073077202,-2,1
3,3,1,0.00255393981934,0.499436903,1,1
1,1,1,0.242179870605,0.407530021667,1,1
2,0,0,0.233111858368,0.515808987617,-2,1
0,0,1,0.553925037384,0.44793407917,-1,1
3,3,1,0.607063055038,0.499436903,-1,1
2,2,1,0.493035078049,0.515808987617,1,1
4,4,1,0.365067958832,0.448073077202,1,1
1,1,1,0.275192022324,0.407530021667,1,1
0,0,1,0.457386016846,0.44793407917,-1,1
3,3,1,0.545147180557,0.499436903,-1,1
1,1,1,0.278600931168,0.407530021667,1,1
2,2,1,0.488838911057,0.515808987617,1,1
0,0,1,0.391106128693,0.44793407917,1,1
4,4,1,0.475605964661,0.448073077202,-1,1
3,3,1,0.453327894211,0.499436903,1,1
4,4,1,0.396677970886,0.448073077202,1,1
2,3,0,0.568387985229,0.515808987617,-2,1
1,1,1,0.450752019882,0.407530021667,-1,1
0,0,1,0.417690038681,0.44793407917,1,1
2,2,1,0.493332147598,0.515808987617,1,1
1,1,1,0.343298912048,0.407530021667,1,1
0,0,1,0.406360149384,0.44793407917,1,1
4,3,0,0.331032991409,0.448073077202,-2,1
3,2,0,0.372195959091,0.499436903,-2,1
4,2,0,0.498864889145,0.448073077202,-2,1
2,2,1,0.282147884369,0.515808987617,1,1
1,1,1,0.301073074341,0.407530021667,1,1
3,3,1,0.524552822113,0.499436903,-1,1
0,0,1,0.420571088791,0.44793407917,1,1
4,4,1,0.317777872086,0.448073077202,1,1
1,1,1,0.33940410614,0.407530021667,1,1
3,3,1,0.249191999435,0.499436903,1,1
2,2,1,0.399625062943,0.515808987617,1,1
0,0,1,0.344408035278,0.44793407917,1,1
4,4,1,0.335263967514,0.448073077202,1,1
0,0,1,0.332259893417,0.44793407917,1,1
3,3,1,0.483478069305,0.499436903,1,1
2,2,1,0.482095003128,0.515808987617,1,1
1,1,1,0.314208984375,0.407530021667,1,1
0,0,1,0.343995094299,0.44793407917,1,1
3,3,1,0.535547018051,0.499436903,-1,1
1,1,1,0.685675859451,0.407530021667,-1,1
2,2,1,0.630298852921,0.515808987617,-1,1
4,4,1,0.292325973511,0.448073077202,1,1
2,2,1,0.357731819153,0.515808987617,1,1
4,4,1,0.44344496727,0.448073077202,1,1
1,1,1,0.323668956757,0.407530021667,1,1
0,0,1,0.416205883026,0.44793407917,1,1
3,3,1,0.342756032944,0.499436903,1,1
2,2,1,0.334756851196,0.515808987617,1,1
3,3,1,0.517975091934,0.499436903,-1,1
1,1,1,0.382792949677,0.407530021667,1,1
4,4,1,0.300626993179,0.448073077202,1,1
0,0,1,0.275572061539,0.44793407917,1,1
4,4,1,0.451384067535,0.448073077202,-1,1
3,3,1,0.498010873795,0.499436903,1,1
2,2,1,0.389834880829,0.515808987617,1,1
1,1,1,0.264307022095,0.407530021667,1,1
0,1,0,0.302217006683,0.44793407917,-2,1
4,4,1,0.3180809021,0.448073077202,1,1
1,1,1,0.308892965317,0.407530021667,1,1
2,2,1,0.379268884659,0.515808987617,1,1
3,3,1,0.275486946106,0.499436903,1,1
0,0,1,0.273149013519,0.44793407917,1,1
4,4,1,0.223278999329,0.448073077202,1,1
1,1,1,0.256103992462,0.407530021667,1,1
2,3,0,0.237380981445,0.515808987617,-2,1
0,0,1,0.421226978302,0.44793407917,1,1
3,4,0,0.348042964935,0.499436903,-2,1
0,0,1,0.432459831238,0.44793407917,1,1
1,1,1,0.376640081406,0.407530021667,1,1
4,4,1,0.415160894394,0.448073077202,1,1
3,3,1,0.335400819778,0.499436903,1,1
2,2,1,0.413308143616,0.515808987617,1,1
1,1,1,0.357156038284,0.407530021667,1,1
2,2,1,0.405345916748,0.515808987617,1,1
4,4,1,0.363348007202,0.448073077202,1,1
3,2,0,0.353459835052,0.499436903,-2,1
0,0,1,0.554638147354,0.44793407917,-1,1
3,2,0,0.477715969086,0.499436903,-2,1
1,1,1,0.528073072433,0.407530021667,-1,1
2,2,1,0.501841068268,0.515808987617,1,1
0,0,1,0.466778993607,0.44793407917,-1,1
4,3,0,0.346792936325,0.448073077202,-2,1
0,0,1,0.547394990921,0.44793407917,-1,1
3,2,0,0.496786832809,0.499436903,-2,1
4,4,1,0.510838031769,0.448073077202,-1,1
1,1,1,0.575426101685,0.407530021667,-1,1
2,2,1,0.358175992966,0.515808987617,1,1
1,1,1,0.490441083908,0.407530021667,-1,1
0,0,1,0.371944904327,0.44793407917,1,1
4,0,0,0.458873987198,0.448073077202,-2,1
3,-1,0,0.8,0.499436903,-2,1
2,-1,0,0.8,0.515808987617,-2,1
0,-1,0,0.8,0.44793407917,-2,1
1,-1,0,0.8,0.407530021667,-2,1
4,-1,0,0.8,0.448073077202,-2,1
3,-1,0,0.8,0.499436903,-2,1
2,-1,0,0.8,0.515808987617,-2,1
0,-1,0,0.8,0.44793407917,-2,1
3,-1,0,0.8,0.499436903,-2,1
2,-1,0,0.8,0.515808987617,-2,1
4,-1,0,0.8,0.448073077202,-2,1
1,1,1,0.3481528759,0.407530021667,1,1
0,0,1,0.406225204468,0.44793407917,1,1
1,1,1,0.779547214508,0.407530021667,-1,1
2,2,1,0.692260980606,0.515808987617,-1,1
4,3,0,0.577189922333,0.448073077202,-2,1
3,-1,0,0.8,0.499436903,-2,1
0,-1,0,0.8,0.44793407917,-2,1
3,-1,0,0.8,0.499436903,-2,1
1,-1,0,0.8,0.407530021667,-2,1
4,-1,0,0.8,0.448073077202,-2,1
2,2,1,0.266448020935,0.515808987617,1,1
0,-1,0,0.8,0.44793407917,-2,1
2,-1,0,0.8,0.515808987617,-2,1
1,-1,0,0.8,0.407530021667,-2,1
4,-1,0,0.8,0.448073077202,-2,1
3,-1,0,0.8,0.499436903,-2,1
0,-1,0,0.8,0.44793407917,-2,1
3,-1,0,0.8,0.499436903,-2,1
1,-1,0,0.8,0.407530021667,-2,1
4,-1,0,0.8,0.448073077202,-2,1
2,2,1,0.280225038528,0.515808987617,1,1
3,-1,0,0.8,0.499436903,-2,1
2,2,1,0.462342977524,0.515808987617,1,1
1,-1,0,0.8,0.407530021667,-2,1
0,-1,0,0.8,0.44793407917,-2,1
4,4,1,0.428246974945,0.448073077202,1,1
1,-1,0,0.8,0.407530021667,-2,1
2,2,1,0.318954944611,0.515808987617,1,1
0,0,1,0.494444131851,0.44793407917,-1,1
4,4,1,0.454397916794,0.448073077202,-1,1
3,-1,0,0.8,0.499436903,-2,1
4,-1,0,0.8,0.448073077202,-2,1
0,-1,0,0.8,0.44793407917,-2,1
1,-1,0,0.8,0.407530021667,-2,1
2,2,1,0.319618940353,0.515808987617,1,1
3,-1,0,0.8,0.499436903,-2,1
0,-1,0,0.8,0.44793407917,-2,1
1,-1,0,0.8,0.407530021667,-2,1
3,-1,0,0.8,0.499436903,-2,1
2,2,1,0.574684143066,0.515808987617,-1,1
4,-1,0,0.8,0.448073077202,-2,1
1,-1,0,0.8,0.407530021667,-2,1
4,4,1,0.730762004852,0.448073077202,-1,1
2,4,0,0.4391310215,0.515808987617,-2,1
0,-1,0,0.8,0.44793407917,-2,1
3,-1,0,0.8,0.499436903,-2,1
2,-1,0,0.8,0.515808987617,-2,1
4,4,1,0.308637857437,0.448073077202,1,1
3,-1,0,0.8,0.499436903,-2,1
0,-1,0,0.8,0.44793407917,-2,1
1,-1,0,0.8,0.407530021667,-2,1
2,-1,0,0.8,0.515808987617,-2,1
4,4,1,0.358243942261,0.448073077202,1,1
0,-1,0,0.8,0.44793407917,-2,1
3,-1,0,0.8,0.499436903,-2,1
1,-1,0,0.8,0.407530021667,-2,1
3,-1,0,0.8,0.499436903,-2,1
2,-1,0,0.8,0.515808987617,-2,1
0,-1,0,0.8,0.44793407917,-2,1
4,4,1,0.25626707077,0.448073077202,1,1
1,-1,0,0.8,0.407530021667,-2,1
4,-1,0,0.8,0.448073077202,-2,1
3,-1,0,0.8,0.499436903,-2,1
1,-1,0,0.8,0.407530021667,-2,1
0,-1,0,0.8,0.44793407917,-2,1
2,-1,0,0.8,0.515808987617,-2,1
1,-1,0,0.8,0.407530021667,-2,1
3,-1,0,0.8,0.499436903,-2,1
0,-1,0,0.8,0.44793407917,-2,1
4,4,1,0.748332977295,0.448073077202,-1,1
2,-1,0,0.8,0.515808987617,-2,1
4,4,1,0.530958175659,0.448073077202,-1,1
1,-1,0,0.8,0.407530021667,-2,1
2,-1,0,0.8,0.515808987617,-2,1
0,-1,0,0.8,0.44793407917,-2,1
3,-1,0,0.8,0.499436903,-2,1
2,-1,0,0.8,0.515808987617,-2,1
3,-1,0,0.8,0.499436903,-2,1
1,-1,0,0.8,0.407530021667,-2,1
0,-1,0,0.8,0.44793407917,-2,1
4,-1,0,0.8,0.448073077202,-2,1
2,-1,0,0.8,0.515808987617,-2,1
1,-1,0,0.8,0.407530021667,-2,1
0,-1,0,0.8,0.44793407917,-2,1
4,-1,0,0.8,0.448073077202,-2,1
3,-1,0,0.8,0.499436903,-2,1
4,-1,0,0.8,0.448073077202,-2,1
1,-1,0,0.8,0.407530021667,-2,1
0,-1,0,0.8,0.44793407917,-2,1
2,-1,0,0.8,0.515808987617,-2,1
3,-1,0,0.8,0.499436903,-2,1
4,-1,0,0.8,0.448073077202,-2,1
1,-1,0,0.8,0.407530021667,-2,1
2,-1,0,0.8,0.515808987617,-2,1
3,-1,0,0.8,0.499436903,-2,1
0,-1,0,0.8,0.44793407917,-2,1
4,4,1,0.337687969208,0.448073077202,1,1
1,-1,0,0.8,0.407530021667,-2,1
3,-1,0,0.8,0.499436903,-2,1
0,-1,0,0.8,0.44793407917,-2,1
2,-1,0,0.8,0.515808987617,-2,1
0,-1,0,0.8,0.44793407917,-2,1
2,-1,0,0.8,0.515808987617,-2,1
4,4,1,0.313139915466,0.448073077202,1,1
1,-1,0,0.8,0.407530021667,-2,1
3,-1,0,0.8,0.499436903,-2,1
0,-1,0,0.8,0.44793407917,-2,1
4,4,1,0.374433994293,0.448073077202,1,1
2,-1,0,0.8,0.515808987617,-2,1
1,-1,0,0.8,0.407530021667,-2,1
3,-1,0,0.8,0.499436903,-2,1
0,-1,0,0.8,0.44793407917,-2,1
4,4,1,0.288495063782,0.448073077202,1,1
3,-1,0,0.8,0.499436903,-2,1
2,-1,0,0.8,0.515808987617,-2,1
1,4,0,0.540214061737,0.407530021667,-2,1
0,-1,0,0.8,0.44793407917,-2,1
1,-1,0,0.8,0.407530021667,-2,1
2,-1,0,0.8,0.515808987617,-2,1
4,4,1,0.246603965759,0.448073077202,1,1
3,-1,0,0.8,0.499436903,-2,1
4,-1,0,0.8,0.448073077202,-2,1
2,-1,0,0.8,0.515808987617,-2,1
3,-1,0,0.8,0.499436903,-2,1
0,4,0,0.471780061722,0.44793407917,-2,1
1,-1,0,0.8,0.407530021667,-2,1
3,-1,0,0.8,0.499436903,-2,1
0,-1,0,0.8,0.44793407917,-2,1
2,-1,0,0.8,0.515808987617,-2,1
4,4,1,0.262228965759,0.448073077202,1,1
1,-1,0,0.8,0.407530021667,-2,1
4,-1,0,0.8,0.448073077202,-2,1
1,-1,0,0.8,0.407530021667,-2,1
2,-1,0,0.8,0.515808987617,-2,1
0,-1,0,0.8,0.44793407917,-2,1
3,-1,0,0.8,0.499436903,-2,1
2,-1,0,0.8,0.515808987617,-2,1
4,4,1,0.483536958694,0.448073077202,-1,1
0,0,1,0.564865112305,0.44793407917,-1,1
1,1,1,0.377372026443,0.407530021667,1,1
3,3,1,0.441553115845,0.499436903,1,1
1,1,1,0.439032793045,0.407530021667,-1,1
2,2,1,0.543617010117,0.515808987617,-1,1
0,0,1,0.405315160751,0.44793407917,1,1
3,3,1,0.398875951767,0.499436903,1,1
4,4,1,0.347816944122,0.448073077202,1,1
2,2,1,0.531325101852,0.515808987617,-1,1
4,4,1,0.393064975739,0.448073077202,1,1
0,1,0,0.328909158707,0.44793407917,-2,1
3,3,1,0.336678028107,0.499436903,1,1
1,1,1,0.327331066132,0.407530021667,1,1
0,0,1,0.45347905159,0.44793407917,-1,1
1,1,1,0.450926065445,0.407530021667,-1,1
3,3,1,0.324065923691,0.499436903,1,1
4,3,0,0.665527105331,0.448073077202,-2,1
2,1,0,0.479689121246,0.515808987617,-2,1
1,0,0,0.334806919098,0.407530021667,-2,1
3,3,1,0.5662150383,0.499436903,-1,1
0,-1,0,0.8,0.44793407917,-2,1
4,4,1,0.333420991898,0.448073077202,1,1
2,-1,0,0.8,0.515808987617,-2,1
0,-1,0,0.8,0.44793407917,-2,1
2,-1,0,0.8,0.515808987617,-2,1
1,-1,0,0.8,0.407530021667,-2,1
3,-1,0,0.8,0.499436903,-2,1
4,4,1,0.351722002029,0.448073077202,1,1
0,-1,0,0.8,0.44793407917,-2,1
4,4,1,0.492858886719,0.448073077202,-1,1
1,-1,0,0.8,0.407530021667,-2,1
2,-1,0,0.8,0.515808987617,-2,1
3,-1,0,0.8,0.499436903,-2,1
