probe,press,accuracy,rt,threshold,score,run_num
3,-1,0,0.7,0.45,-2,0
1,1,1,0.456442832947,0.45,-1,0
2,2,1,0.383332967758,0.45,1,0
0,0,1,0.344810962677,0.45,1,0
1,1,1,0.29118013382,0.45,1,0
0,0,1,0.336616039276,0.45,1,0
2,2,1,0.314279079437,0.45,1,0
3,3,1,0.302925109863,0.45,1,0
2,2,1,0.308562040329,0.45,1,0
1,1,1,0.299664974213,0.45,1,0
3,3,1,0.279416799545,0.45,1,0
0,0,1,0.249878168106,0.45,1,0
3,2,0,0.279986143112,0.45,-2,0
0,0,1,0.363083839417,0.45,1,0
2,2,1,0.326661109924,0.45,1,0
1,1,1,0.302366018295,0.45,1,0
0,0,1,0.290188074112,0.45,1,0
1,0,0,0.340901851654,0.45,-2,0
2,2,1,0.377199888229,0.45,1,0
3,3,1,0.28239107132,0.45,1,0
2,2,1,0.326349020004,0.45,1,0
0,0,1,0.326434850693,0.45,1,0
3,3,1,0.343400001526,0.45,1,0
1,1,1,0.386964082718,0.45,1,0
3,3,1,0.332857131958,0.45,1,0
0,0,1,0.288677930832,0.45,1,0
2,2,1,0.298027992249,0.45,1,0
1,1,1,0.28803396225,0.45,1,0
2,1,0,0.330655097961,0.45,-2,0
0,0,1,0.391033172607,0.45,1,0
1,0,0,0.367630958557,0.45,-2,0
3,3,1,0.398046970367,0.45,1,0
2,2,1,0.392382860184,0.45,1,0
3,3,1,0.369656085968,0.45,1,0
1,1,1,0.301628112793,0.45,1,0
0,0,1,0.29710817337,0.45,1,0
3,3,1,0.292629003525,0.45,1,0
0,0,1,0.416721105576,0.45,1,0
1,1,1,0.385140895844,0.45,1,0
2,2,1,0.34384393692,0.45,1,0
0,0,1,0.361865997314,0.45,1,0
2,2,1,0.36425113678,0.45,1,0
1,1,1,0.337934017181,0.45,1,0
0,0,1,0.388422012329,0.45,1,0
3,3,1,0.344854831696,0.45,1,0
1,1,1,0.321131944656,0.45,1,0
3,3,1,0.381829977036,0.45,1,0
2,2,1,0.392239093781,0.45,1,0
3,3,1,0.378510951996,0.45,1,0
0,0,1,0.334568023682,0.45,1,0
2,2,1,0.313965797424,0.45,1,0
1,1,1,0.302313089371,0.45,1,0
2,2,1,0.296954154968,0.45,1,0
0,0,1,0.299556016922,0.45,1,0
1,1,1,0.337419986725,0.45,1,0
0,0,1,0.354862928391,0.45,1,0
3,3,1,0.323312044144,0.45,1,0
1,1,1,0.303286075592,0.45,1,0
3,3,1,0.339686870575,0.45,1,0
2,2,1,0.367382049561,0.45,1,0
3,3,1,0.380343914032,0.45,1,0
2,2,1,0.390776872635,0.45,1,0
0,0,1,0.327191114426,0.45,1,0
1,1,1,0.322005987167,0.45,1,0
0,0,1,0.352859973907,0.45,1,0
2,2,1,0.289732933044,0.45,1,0
1,1,1,0.366260051727,0.45,1,0
2,2,1,0.352805137634,0.45,1,0
3,3,1,0.339579105377,0.45,1,0
0,0,1,0.303534030914,0.45,1,0
3,2,0,0.347275018692,0.45,-2,0
1,1,1,0.376871109009,0.45,1,0
3,3,1,0.330778837204,0.45,1,0
0,0,1,0.316607952118,0.45,1,0
1,1,1,0.354077100754,0.45,1,0
2,2,1,0.3495221138,0.45,1,0
1,1,1,0.365883827209,0.45,1,0
0,0,1,0.345138072968,0.45,1,0
2,1,0,0.340393066406,0.45,-2,0
0,0,1,0.457938909531,0.45,-1,0
3,3,1,0.354081869125,0.45,1,0
2,1,0,0.326873064041,0.45,-2,0
3,3,1,0.455846071243,0.45,-1,0
1,1,1,0.419485092163,0.45,1,0
3,3,1,0.346474885941,0.45,1,0
2,3,0,0.322179079056,0.45,-2,0
1,1,1,0.398751020432,0.45,1,0
0,0,1,0.362547874451,0.45,1,0
2,2,1,0.324622154236,0.45,1,0
0,0,1,0.426139831543,0.45,1,0
1,1,1,0.381464004517,0.45,1,0
2,2,1,0.298591852188,0.45,1,0
3,3,1,0.330944061279,0.45,1,0
0,0,1,0.302906036377,0.45,1,0
3,3,1,0.385102033615,0.45,1,0
1,2,0,0.38786482811,0.45,-2,0
3,3,1,0.37447810173,0.45,1,0
2,2,1,0.329471111298,0.45,1,0
0,0,1,0.333435058594,0.45,1,0
1,1,1,0.339301109314,0.45,1,0
0,0,1,0.338374137878,0.45,1,0
2,2,1,0.337179899216,0.45,1,0
1,1,1,0.314821958542,0.45,1,0
2,2,1,0.358302116394,0.45,1,0
3,3,1,0.338976144791,0.45,1,0
1,1,1,0.404330015182,0.45,1,0
3,3,1,0.401846885681,0.45,1,0
0,0,1,0.356760978699,0.45,1,0
3,2,0,0.305475950241,0.45,-2,0
0,0,1,0.410225152969,0.45,1,0
2,2,1,0.367119073868,0.45,1,0
1,1,1,0.328206777573,0.45,1,0
2,2,1,0.381395101547,0.45,1,0
0,0,1,0.358669042587,0.45,1,0
1,1,1,0.395978927612,0.45,1,0
0,0,1,0.465492010117,0.45,-1,0
3,3,1,0.352849960327,0.45,1,0
1,1,1,0.293104887009,0.45,1,0
3,3,1,0.337276935577,0.45,1,0
2,2,1,0.405384063721,0.45,1,0
3,3,1,0.431674003601,0.45,1,0
1,1,1,0.336641073227,0.45,1,0
0,0,1,0.341684103012,0.45,1,0
2,2,1,0.32977604866,0.45,1,0
0,0,1,0.413205862045,0.45,1,0
1,1,1,0.415590047836,0.45,1,0
2,2,1,0.343642950058,0.45,1,0
3,3,1,0.298825025558,0.45,1,0
0,0,1,0.294053792953,0.45,1,0
3,3,1,0.313201189041,0.45,1,0
2,2,1,0.310241937637,0.45,1,0
1,1,1,0.333724975586,0.45,1,0
3,3,1,0.325547933578,0.45,1,0
2,2,1,0.359747886658,0.45,1,0
1,1,1,0.338008165359,0.45,1,0
0,0,1,0.376564979553,0.45,1,0
1,1,1,0.380406141281,0.45,1,0
2,2,1,0.364852905273,0.45,1,0
0,0,1,0.391288995743,0.45,1,0
2,1,0,0.355529069901,0.45,-2,0
3,3,1,0.345027923584,0.45,1,0
1,1,1,0.340271949768,0.45,1,0
3,3,1,0.364567995071,0.45,1,0
0,0,1,0.353368997574,0.45,1,0
3,3,1,0.327440023422,0.45,1,0
1,1,1,0.302173852921,0.45,1,0
2,2,1,0.299731969833,0.45,1,0
0,0,1,0.317896842957,0.45,1,0
1,1,1,0.321957111359,0.45,1,0
0,0,1,0.354097127914,0.45,1,0
2,2,1,0.318503141403,0.45,1,0
1,1,1,0.294044971466,0.45,1,0
3,3,1,0.309953927994,0.45,1,0
2,2,1,0.352041006088,0.45,1,0
3,3,1,0.435623884201,0.45,1,0
0,0,1,0.370253801346,0.45,1,0
3,3,1,0.334346055984,0.45,1,0
1,1,1,0.285140991211,0.45,1,0
0,0,1,0.355679035187,0.45,1,0
2,2,1,0.325535058975,0.45,1,0
0,0,1,0.376172065735,0.45,1,0
1,0,0,0.379707098007,0.45,-2,0
2,2,1,0.463832855225,0.45,-1,0
1,1,1,0.442593097687,0.45,1,0
3,3,1,0.375068902969,0.45,1,0
2,2,1,0.42534995079,0.45,1,0
3,3,1,0.478138923645,0.45,-1,0
0,0,1,0.430260896683,0.45,1,0
3,3,1,0.394143819809,0.45,1,0
2,2,1,0.335046052933,0.45,1,0
0,0,1,0.415911912918,0.45,1,0
1,1,1,0.397091150284,0.45,1,0
2,2,1,0.362323999405,0.45,1,0
1,1,1,0.323719024658,0.45,1,0
0,0,1,0.368579864502,0.45,1,0
2,2,1,0.347393035889,0.45,1,0
3,3,1,0.332395076752,0.45,1,0
1,1,1,0.288727998734,0.45,1,0
3,3,1,0.322429895401,0.45,1,0
0,0,1,0.317053079605,0.45,1,0
3,3,1,0.377603054047,0.45,1,0
0,0,1,0.406177043915,0.45,1,0
1,1,1,0.391654014587,0.45,1,0
2,2,1,0.356155872345,0.45,1,0
1,1,1,0.343943119049,0.45,1,0
0,0,1,0.345279932022,0.45,1,0
2,2,1,0.325579166412,0.45,1,0
3,3,1,0.358632802963,0.45,1,0
1,1,1,0.31662607193,0.45,1,0
3,3,1,0.31326508522,0.45,1,0
2,2,1,0.396638870239,0.45,1,0
0,0,1,0.396796941757,0.45,1,0
3,3,1,0.418667078018,0.45,1,0
1,1,1,0.387056112289,0.45,1,0
2,2,1,1.4778008461,0.45,-1,0
0,-1,0,0.7,0.45,-2,0
2,-1,0,0.7,0.45,-2,0
1,-1,0,0.7,0.45,-2,0
0,0,1,0.49480509758,0.45,-1,0
3,3,1,0.409291982651,0.45,1,0
0,0,1,0.38600897789,0.45,1,0
1,1,1,0.335108041763,0.45,1,0
3,3,1,0.346749067307,0.45,1,0
2,3,0,0.387179136276,0.45,-2,0
3,3,1,0.430588006973,0.45,1,0
2,2,1,0.554690122604,0.45,-1,0
1,1,1,0.542333841324,0.45,-1,0
0,0,1,0.449421167374,0.45,1,0
2,2,1,0.349841117859,0.45,1,0
0,0,1,0.39950299263,0.45,1,0
1,1,1,0.369139909744,0.45,1,0
