probe,press,accuracy,rt,threshold,score,run_num
2,2,1,0.650120019913,0.5,-1,0
3,3,1,0.39350605011,0.5,1,0
1,0,0,0.287914037704,0.5,-2,0
4,3,0,0.324209928513,0.5,-2,0
0,0,1,0.33181810379,0.5,1,0
1,1,1,0.427974939346,0.5,1,0
4,4,1,0.449127912521,0.5,1,0
3,3,1,0.338865041733,0.5,1,0
2,2,1,0.330352067947,0.5,1,0
0,0,1,0.343641996384,0.5,1,0
4,3,0,0.344607114792,0.5,-2,0
2,2,1,0.491815090179,0.5,1,0
1,1,1,0.395632982254,0.5,1,0
0,0,1,0.380872964859,0.5,1,0
3,3,1,0.432929992676,0.5,1,0
2,2,1,0.489585876465,0.5,1,0
4,4,1,0.358940124512,0.5,1,0
3,3,1,0.398212909698,0.5,1,0
0,0,1,0.454128980637,0.5,1,0
1,1,1,0.340937852859,0.5,1,0
4,4,1,0.403345823288,0.5,1,0
1,1,1,0.36402797699,0.5,1,0
2,2,1,0.434558868408,0.5,1,0
3,3,1,0.376062870026,0.5,1,0
0,0,1,0.408221006393,0.5,1,0
2,2,1,0.503257989883,0.5,-1,0
4,4,1,0.405450105667,0.5,1,0
3,3,1,0.411785125732,0.5,1,0
1,2,0,0.4285800457,0.5,-2,0
0,0,1,0.411834001541,0.5,1,0
1,1,1,0.440401077271,0.5,1,0
2,2,1,0.342639923096,0.5,1,0
4,4,1,0.357933044434,0.5,1,0
0,0,1,0.310338020325,0.5,1,0
3,3,1,0.451709032059,0.5,1,0
1,1,1,0.363751888275,0.5,1,0
2,2,1,0.347870111465,0.5,1,0
0,0,1,0.353220939636,0.5,1,0
3,3,1,0.470538854599,0.5,1,0
4,4,1,0.461591959,0.5,1,0
2,2,1,0.455879926682,0.5,1,0
0,0,1,0.453619003296,0.5,1,0
1,1,1,0.323402881622,0.5,1,0
3,3,1,0.305923938751,0.5,1,0
4,4,1,0.444361925125,0.5,1,0
2,2,1,0.345936059952,0.5,1,0
4,4,1,0.510817050934,0.5,-1,0
0,0,1,0.413421869278,0.5,1,0
1,1,1,0.422436952591,0.5,1,0
3,3,1,0.354521989822,0.5,1,0
2,2,1,0.291585922241,0.5,1,0
4,4,1,0.364587068558,0.5,1,0
1,1,1,0.383620977402,0.5,1,0
3,3,1,0.442095994949,0.5,1,0
0,0,1,0.399352073669,0.5,1,0
4,4,1,0.375879049301,0.5,1,0
3,3,1,0.438058853149,0.5,1,0
0,0,1,0.421127080917,0.5,1,0
1,1,1,0.346689939499,0.5,1,0
2,2,1,0.409456968307,0.5,1,0
0,0,1,0.368959903717,0.5,1,0
4,4,1,0.400352954865,0.5,1,0
2,2,1,0.424445152283,0.5,1,0
3,3,1,0.469350814819,0.5,1,0
1,1,1,0.460742950439,0.5,1,0
4,4,1,0.365534067154,0.5,1,0
0,0,1,0.284156799316,0.5,1,0
2,2,1,0.32038807869,0.5,1,0
1,1,1,0.375953912735,0.5,1,0
3,3,1,0.297086954117,0.5,1,0
0,0,1,0.342674970627,0.5,1,0
1,1,1,0.476315975189,0.5,1,0
4,4,1,0.46747303009,0.5,1,0
2,2,1,0.515913009644,0.5,-1,0
3,3,1,0.435571908951,0.5,1,0
2,2,1,0.450330018997,0.5,1,0
4,4,1,0.386022806168,0.5,1,0
1,1,1,0.48602104187,0.5,1,0
3,3,1,0.415266990662,0.5,1,0
0,0,1,0.315760135651,0.5,1,0
3,3,1,0.337573766708,0.5,1,0
2,2,1,0.339945077896,0.5,1,0
4,4,1,0.314071893692,0.5,1,0
0,0,1,0.338541030884,0.5,1,0
1,1,1,0.342159986496,0.5,1,0
2,2,1,0.318382978439,0.5,1,0
1,1,1,0.325210094452,0.5,1,0
3,3,1,0.371137857437,0.5,1,0
0,0,1,0.349416017532,0.5,1,0
4,4,1,0.40466094017,0.5,1,0
0,0,1,0.394158840179,0.5,1,0
3,3,1,0.409569978714,0.5,1,0
4,4,1,0.416877985001,0.5,1,0
1,1,1,0.309356212616,0.5,1,0
2,2,1,0.334543943405,0.5,1,0
4,3,0,0.35736489296,0.5,-2,0
2,3,0,0.457628965378,0.5,-2,0
3,3,1,0.403952121735,0.5,1,0
0,0,1,0.304060935974,0.5,1,0
1,1,1,0.39714384079,0.5,1,0
0,0,1,0.40802693367,0.5,1,0
2,2,1,0.435283184052,0.5,1,0
1,1,1,0.330861091614,0.5,1,0
4,4,1,0.354701042175,0.5,1,0
3,3,1,0.402870893478,0.5,1,0
4,4,1,0.424856901169,0.5,1,0
1,1,1,0.414481163025,0.5,1,0
2,2,1,0.352695941925,0.5,1,0
3,3,1,0.420884847641,0.5,1,0
0,0,1,0.357753992081,0.5,1,0
4,4,1,0.282107114792,0.5,1,0
2,2,1,0.329123973846,0.5,1,0
1,1,1,0.282589197159,0.5,1,0
3,3,1,0.289688825607,0.5,1,0
0,0,1,0.414435863495,0.5,1,0
3,3,1,0.406504869461,0.5,1,0
1,1,1,0.334331989288,0.5,1,0
0,0,1,0.397606134415,0.5,1,0
4,4,1,0.332653045654,0.5,1,0
2,2,1,0.355550050735,0.5,1,0
4,4,1,0.402370214462,0.5,1,0
3,3,1,0.297583818436,0.5,1,0
1,1,1,0.254462957382,0.5,1,0
0,0,1,0.292631864548,0.5,1,0
2,2,1,0.300650835037,0.5,1,0
3,3,1,0.332493066788,0.5,1,0
0,0,1,0.339092969894,0.5,1,0
4,4,1,0.29845905304,0.5,1,0
2,2,1,0.297960042953,0.5,1,0
1,1,1,0.297280788422,0.5,1,0
3,3,1,0.27984213829,0.5,1,0
0,0,1,0.318291187286,0.5,1,0
1,1,1,0.395401000977,0.5,1,0
2,2,1,0.372179031372,0.5,1,0
4,4,1,0.425291061401,0.5,1,0
3,3,1,0.45675611496,0.5,1,0
1,1,1,0.328902959824,0.5,1,0
4,4,1,0.400474071503,0.5,1,0
0,0,1,0.24516582489,0.5,1,0
2,2,1,0.269551992416,0.5,1,0
3,3,1,0.325983047485,0.5,1,0
0,0,1,0.308266878128,0.5,1,0
4,4,1,0.361039876938,0.5,1,0
2,3,0,0.391126871109,0.5,-2,0
1,1,1,0.45459318161,0.5,1,0
3,3,1,0.374228954315,0.5,1,0
0,0,1,0.36406493187,0.5,1,0
1,1,1,0.523808956146,0.5,-1,0
2,2,1,0.31475520134,0.5,1,0
4,3,0,0.349053144455,0.5,-2,0
3,3,1,0.441501140594,0.5,1,0
4,4,1,0.417416810989,0.5,1,0
1,1,1,0.416238069534,0.5,1,0
2,2,1,0.404398918152,0.5,1,0
0,0,1,0.284076929092,0.5,1,0
1,0,0,0.443344116211,0.5,-2,0
4,3,0,0.660432100296,0.5,-2,0
3,3,1,0.456976175308,0.5,1,0
0,0,1,0.370270967484,0.5,1,0
2,2,1,0.375330209732,0.5,1,0
1,1,1,0.32911491394,0.5,1,0
3,3,1,0.380012989044,0.5,1,0
4,4,1,0.419860124588,0.5,1,0
2,2,1,0.460480928421,0.5,1,0
0,0,1,0.379446983337,0.5,1,0
4,4,1,0.387058019638,0.5,1,0
1,1,1,0.371006011963,0.5,1,0
0,0,1,0.393311977386,0.5,1,0
2,2,1,0.392024040222,0.5,1,0
3,3,1,0.33997797966,0.5,1,0
2,1,0,0.35533618927,0.5,-2,0
3,4,0,0.41327214241,0.5,-2,0
0,0,1,0.451967000961,0.5,1,0
1,1,1,0.424402952194,0.5,1,0
4,4,1,0.455054044724,0.5,1,0
2,2,1,0.360798120499,0.5,1,0
1,1,1,0.302015066147,0.5,1,0
3,4,0,0.355397939682,0.5,-2,0
0,0,1,0.428216934204,0.5,1,0
4,4,1,0.395883083344,0.5,1,0
1,1,1,0.371402025223,0.5,1,0
0,0,1,0.383514881134,0.5,1,0
4,4,1,0.416770935059,0.5,1,0
2,2,1,0.437159061432,0.5,1,0
3,3,1,0.32475399971,0.5,1,0
4,4,1,0.435394048691,0.5,1,0
3,3,1,0.417541980743,0.5,1,0
0,0,1,0.427322864532,0.5,1,0
1,2,0,0.39289689064,0.5,-2,0
2,2,1,0.351072072983,0.5,1,0
4,4,1,0.375357151031,0.5,1,0
2,2,1,0.391366958618,0.5,1,0
3,3,1,0.421336174011,0.5,1,0
0,0,1,0.450735092163,0.5,1,0
1,1,1,0.452435970306,0.5,1,0
3,3,1,0.35319685936,0.5,1,0
4,4,1,0.335325956345,0.5,1,0
0,0,1,0.367334127426,0.5,1,0
1,1,1,0.348812103271,0.5,1,0
2,2,1,0.326908111572,0.5,1,0
1,1,1,0.380828857422,0.5,1,0
2,2,1,0.31502699852,0.5,1,0
0,0,1,0.353001117706,0.5,1,0
3,3,1,0.375623941422,0.5,1,0
4,4,1,0.352164030075,0.5,1,0
2,2,1,0.413758993149,0.5,1,0
1,1,1,0.294046163559,0.5,1,0
4,4,1,0.325659990311,0.5,1,0
0,0,1,0.275102138519,0.5,1,0
3,3,1,0.484098911285,0.5,1,0
4,4,1,0.43478012085,0.5,1,0
1,1,1,0.34498500824,0.5,1,0
0,0,1,0.392983913422,0.5,1,0
3,3,1,0.384212970734,0.5,1,0
2,2,1,0.454656124115,0.5,1,0
1,1,1,0.371619939804,0.5,1,0
3,3,1,0.413134098053,0.5,1,0
