probe,press,accuracy,rt,threshold,score,run_num
1,1,1,0.565144062042,0.45,-1,0
2,2,1,0.352826118469,0.45,1,0
0,0,1,0.330276966095,0.45,1,0
3,3,1,0.412311077118,0.45,1,0
0,0,1,0.450222969055,0.45,-1,0
2,2,1,0.42032790184,0.45,1,0
3,3,1,0.407120943069,0.45,1,0
1,1,1,0.37975692749,0.45,1,0
0,0,1,0.333575963974,0.45,1,0
1,1,1,0.321825027466,0.45,1,0
3,3,1,0.422240018845,0.45,1,0
2,2,1,0.471793889999,0.45,-1,0
1,1,1,0.41005897522,0.45,1,0
0,0,1,0.317013978958,0.45,1,0
3,3,1,0.312538862228,0.45,1,0
2,2,1,0.366421937943,0.45,1,0
3,3,1,0.446918010712,0.45,1,0
0,0,1,0.412255048752,0.45,1,0
2,2,1,0.403808832169,0.45,1,0
1,1,1,0.361374139786,0.45,1,0
3,3,1,0.324484109879,0.45,1,0
1,1,1,0.401751041412,0.45,1,0
2,2,1,0.34189581871,0.45,1,0
0,0,1,0.34493803978,0.45,1,0
1,1,1,0.410483121872,0.45,1,0
3,3,1,0.403434991837,0.45,1,0
2,2,1,0.384036064148,0.45,1,0
0,0,1,0.358679056168,0.45,1,0
3,2,0,0.320842981339,0.45,-2,0
0,0,1,0.459979057312,0.45,-1,0
2,2,1,0.44678401947,0.45,1,0
3,3,1,0.321161031723,0.45,1,0
1,1,1,0.410598039627,0.45,1,0
2,2,1,0.337510108948,0.45,1,0
1,1,1,0.451866865158,0.45,-1,0
0,1,0,0.367611169815,0.45,-2,0
1,1,1,0.49668097496,0.45,-1,0
0,0,1,0.366307020187,0.45,1,0
2,2,1,0.294368982315,0.45,1,0
3,3,1,0.283964157104,0.45,1,0
2,2,1,0.495194196701,0.45,-1,0
0,0,1,0.439652919769,0.45,1,0
3,3,1,0.540558099747,0.45,-1,0
1,1,1,0.463100910187,0.45,-1,0
2,2,1,0.370927095413,0.45,1,0
1,1,1,0.438169002533,0.45,1,0
3,3,1,0.36939907074,0.45,1,0
0,0,1,0.341965913773,0.45,1,0
1,1,1,0.438785076141,0.45,1,0
0,0,1,0.517513036728,0.45,-1,0
3,3,1,0.448911905289,0.45,1,0
2,2,1,0.428507089615,0.45,1,0
0,0,1,0.430470943451,0.45,1,0
2,2,1,0.398582935333,0.45,1,0
3,3,1,0.346120834351,0.45,1,0
1,1,1,0.368262052536,0.45,1,0
2,2,1,0.426129102707,0.45,1,0
1,1,1,0.398308038712,0.45,1,0
3,3,1,0.327265024185,0.45,1,0
0,0,1,0.292739868164,0.45,1,0
1,1,1,0.493533849716,0.45,-1,0
2,2,1,0.35591506958,0.45,1,0
0,0,1,0.5271089077,0.45,-1,0
3,3,1,0.337614059448,0.45,1,0
0,0,1,0.459002017975,0.45,-1,0
2,2,1,0.311651945114,0.45,1,0
3,3,1,0.323215961456,0.45,1,0
1,1,1,0.310528993607,0.45,1,0
3,3,1,0.351392030716,0.45,1,0
2,2,1,0.34187912941,0.45,1,0
1,1,1,0.337778091431,0.45,1,0
0,0,1,0.301556825638,0.45,1,0
1,2,0,0.270112991333,0.45,-2,0
0,0,1,0.416549921036,0.45,1,0
3,3,1,0.470242977142,0.45,-1,0
2,1,0,0.366954088211,0.45,-2,0
3,2,0,0.434335947037,0.45,-2,0
0,0,1,0.471663951874,0.45,-1,0
2,2,1,0.506142854691,0.45,-1,0
1,1,1,0.44566488266,0.45,1,0
3,3,1,0.354977846146,0.45,1,0
1,0,0,0.297560930252,0.45,-2,0
2,1,0,0.366721153259,0.45,-2,0
0,0,1,0.379591941833,0.45,1,0
1,1,1,0.390053033829,0.45,1,0
2,2,1,0.409673929214,0.45,1,0
0,0,1,0.387382984161,0.45,1,0
3,3,1,0.381263971329,0.45,1,0
0,0,1,0.461168050766,0.45,-1,0
2,2,1,0.413156986237,0.45,1,0
3,3,1,0.378899097443,0.45,1,0
2,2,1,0.462499856949,0.45,-1,0
1,1,1,0.56146812439,0.45,-1,0
3,3,1,0.401993989944,0.45,1,0
1,1,1,0.414579153061,0.45,1,0
0,0,1,0.361603021622,0.45,1,0
1,1,1,0.379782915115,0.45,1,0
2,2,1,0.360418796539,0.45,1,0
0,0,1,0.353888988495,0.45,1,0
3,3,1,0.398978948593,0.45,1,0
0,0,1,0.32226395607,0.45,1,0
2,2,1,0.269458055496,0.45,1,0
3,2,0,0.296000957489,0.45,-2,0
1,1,1,0.492090940475,0.45,-1,0
0,0,1,0.408654928207,0.45,1,0
1,0,0,0.416816949844,0.45,-2,0
3,3,1,0.470077037811,0.45,-1,0
2,2,1,0.512851953506,0.45,-1,0
1,1,1,0.372711896896,0.45,1,0
2,2,1,0.553043842316,0.45,-1,0
0,0,1,0.44101691246,0.45,1,0
3,3,1,0.374258041382,0.45,1,0
2,2,1,0.536659002304,0.45,-1,0
3,3,1,0.413570165634,0.45,1,0
0,0,1,0.440614938736,0.45,1,0
1,1,1,0.371491909027,0.45,1,0
0,0,1,0.391692876816,0.45,1,0
2,2,1,0.289166927338,0.45,1,0
1,1,1,0.357815980911,0.45,1,0
3,3,1,0.272901058197,0.45,1,0
1,0,0,0.291226148605,0.45,-2,0
0,0,1,0.293015003204,0.45,1,0
3,2,0,0.296637058258,0.45,-2,0
2,2,1,0.421775817871,0.45,1,0
3,3,1,0.43296790123,0.45,1,0
0,0,1,0.427588939667,0.45,1,0
2,2,1,0.420519113541,0.45,1,0
1,1,1,0.427053928375,0.45,1,0
3,3,1,0.429579973221,0.45,1,0
1,1,1,0.384356975555,0.45,1,0
2,2,1,0.301207065582,0.45,1,0
0,0,1,0.335958003998,0.45,1,0
1,1,1,0.530163049698,0.45,-1,0
