probe,press,accuracy,rt,threshold,score,run_num
2,2,1,0.70862197876,0.5,-1,0
3,3,1,0.555046081543,0.5,-1,0
1,1,1,0.290219068527,0.5,1,0
4,4,1,0.330513954163,0.5,1,0
0,0,1,0.261675834656,0.5,1,0
2,2,1,0.420613765717,0.5,1,0
1,1,1,0.279388189316,0.5,1,0
0,0,1,0.396645069122,0.5,1,0
4,4,1,0.389926195145,0.5,1,0
3,3,1,0.345784187317,0.5,1,0
2,2,1,0.281853199005,0.5,1,0
0,0,1,0.328313112259,0.5,1,0
1,1,1,0.319274902344,0.5,1,0
4,4,1,0.381072998047,0.5,1,0
3,3,1,0.35086107254,0.5,1,0
1,1,1,0.372390985489,0.5,1,0
0,0,1,0.292848825455,0.5,1,0
2,2,1,0.279963970184,0.5,1,0
3,3,1,0.249935150146,0.5,1,0
4,4,1,0.321262121201,0.5,1,0
3,3,1,0.3419880867,0.5,1,0
2,2,1,0.253788948059,0.5,1,0
0,0,1,0.325659990311,0.5,1,0
1,1,1,0.298219919205,0.5,1,0
4,4,1,0.403867959976,0.5,1,0
1,1,1,0.521600008011,0.5,-1,0
4,4,1,0.642697095871,0.5,-1,0
3,3,1,0.543395042419,0.5,-1,0
2,2,1,0.376922130585,0.5,1,0
0,0,1,0.333809137344,0.5,1,0
2,2,1,0.314561128616,0.5,1,0
0,0,1,0.364547967911,0.5,1,0
3,3,1,0.507990121841,0.5,-1,0
1,1,1,0.519175052643,0.5,-1,0
4,4,1,0.481015205383,0.5,1,0
3,3,1,0.463330030441,0.5,1,0
0,0,1,0.495247840881,0.5,1,0
1,1,1,0.419502973557,0.5,1,0
4,4,1,0.420423984528,0.5,1,0
2,2,1,0.425772190094,0.5,1,0
0,0,1,0.40100812912,0.5,1,0
4,4,1,0.362931966782,0.5,1,0
2,2,1,0.416726112366,0.5,1,0
1,1,1,0.420433998108,0.5,1,0
3,3,1,0.453906059265,0.5,1,0
1,1,1,0.428642034531,0.5,1,0
3,3,1,0.428650856018,0.5,1,0
4,4,1,0.403620958328,0.5,1,0
0,0,1,0.358680963516,0.5,1,0
2,2,1,0.375253915787,0.5,1,0
3,3,1,0.254866123199,0.5,1,0
0,0,1,0.519518136978,0.5,-1,0
2,2,1,0.494085073471,0.5,1,0
1,1,1,0.421169996262,0.5,1,0
4,4,1,0.388536930084,0.5,1,0
0,0,1,0.339845180511,0.5,1,0
1,1,1,0.34358215332,0.5,1,0
2,2,1,0.329880952835,0.5,1,0
4,4,1,0.350153923035,0.5,1,0
3,3,1,0.278259992599,0.5,1,0
4,4,1,0.459154129028,0.5,1,0
0,0,1,0.364480018616,0.5,1,0
1,1,1,0.391964912415,0.5,1,0
2,2,1,0.344155073166,0.5,1,0
3,3,1,0.222916841507,0.5,1,0
2,4,0,0.206434011459,0.5,-2,0
3,3,1,0.503271818161,0.5,-1,0
1,1,1,0.534347057343,0.5,-1,0
4,4,1,0.469585895538,0.5,1,0
0,0,1,0.425980091095,0.5,1,0
3,3,1,0.531383991241,0.5,-1,0
1,1,1,0.409862995148,0.5,1,0
0,0,1,0.351352930069,0.5,1,0
2,2,1,0.415107011795,0.5,1,0
4,4,1,0.342540979385,0.5,1,0
3,3,1,0.420487880707,0.5,1,0
4,4,1,0.460914850235,0.5,1,0
2,3,0,0.386507987976,0.5,-2,0
1,1,1,0.385328054428,0.5,1,0
0,0,1,0.305227041245,0.5,1,0
3,3,1,0.406367063522,0.5,1,0
2,2,1,0.318214178085,0.5,1,0
1,1,1,0.325006008148,0.5,1,0
0,0,1,0.298012018204,0.5,1,0
4,4,1,0.313632965088,0.5,1,0
2,3,0,0.346940994263,0.5,-2,0
4,4,1,0.63377904892,0.5,-1,0
0,0,1,0.457307100296,0.5,1,0
3,3,1,0.327620983124,0.5,1,0
1,1,1,0.267452955246,0.5,1,0
4,4,1,0.347160100937,0.5,1,0
3,3,1,0.393559932709,0.5,1,0
2,2,1,0.417646884918,0.5,1,0
0,0,1,0.378347873688,0.5,1,0
1,1,1,0.290189981461,0.5,1,0
4,4,1,0.453701972961,0.5,1,0
1,1,1,0.469597816467,0.5,1,0
0,0,1,0.356593847275,0.5,1,0
3,3,1,0.364235877991,0.5,1,0
2,2,1,0.410517930984,0.5,1,0
0,0,1,0.33096909523,0.5,1,0
2,1,0,0.393879890442,0.5,-2,0
3,3,1,0.415601015091,0.5,1,0
4,4,1,0.381494998932,0.5,1,0
1,1,1,0.50372505188,0.5,-1,0
2,2,1,0.501927137375,0.5,-1,0
1,1,1,0.47675204277,0.5,1,0
0,0,1,0.362556934357,0.5,1,0
4,4,1,0.34762096405,0.5,1,0
3,3,1,0.432201147079,0.5,1,0
0,0,1,0.470683097839,0.5,1,0
4,4,1,0.5192091465,0.5,-1,0
1,2,0,0.43790102005,0.5,-2,0
3,3,1,0.562981128693,0.5,-1,0
2,2,1,0.506514072418,0.5,-1,0
0,0,1,0.441659927368,0.5,1,0
2,2,1,0.513988018036,0.5,-1,0
3,3,1,0.550341844559,0.5,-1,0
1,1,1,0.64838886261,0.5,-1,0
4,4,1,0.452853918076,0.5,1,0
0,0,1,0.325308799744,0.5,1,0
4,4,1,0.393701076508,0.5,1,0
2,2,1,0.379629850388,0.5,1,0
1,1,1,0.44806098938,0.5,1,0
3,3,1,0.458258867264,0.5,1,0
2,2,1,0.4559071064,0.5,1,0
3,3,1,0.487844944,0.5,1,0
0,0,1,0.354990005493,0.5,1,0
4,4,1,0.309689998627,0.5,1,0
1,1,1,0.48352599144,0.5,1,0
3,3,1,0.666605949402,0.5,-1,0
1,1,1,0.482493877411,0.5,1,0
4,4,1,0.377240896225,0.5,1,0
2,2,1,0.462038040161,0.5,1,0
0,0,1,0.348752975464,0.5,1,0
1,1,1,0.427459001541,0.5,1,0
0,1,0,0.474368095398,0.5,-2,0
3,3,1,0.484616994858,0.5,1,0
2,2,1,0.490443944931,0.5,1,0
4,4,1,0.42561006546,0.5,1,0
2,2,1,0.543720960617,0.5,-1,0
0,0,1,0.407529115677,0.5,1,0
4,4,1,0.518027067184,0.5,-1,0
1,1,1,0.468538999557,0.5,1,0
3,3,1,0.353855133057,0.5,1,0
2,2,1,0.295781135559,0.5,1,0
3,3,1,0.482496976852,0.5,1,0
1,1,1,0.344277858734,0.5,1,0
0,0,1,0.310451984406,0.5,1,0
4,4,1,0.343405008316,0.5,1,0
3,3,1,0.394990921021,0.5,1,0
1,1,1,0.285387992859,0.5,1,0
4,4,1,0.47717499733,0.5,1,0
0,0,1,0.347108840942,0.5,1,0
2,2,1,0.440411090851,0.5,1,0
0,0,1,0.408455133438,0.5,1,0
2,2,1,0.493243932724,0.5,1,0
3,3,1,0.502377986908,0.5,-1,0
1,1,1,0.284801959991,0.5,1,0
4,4,1,0.397436857224,0.5,1,0
0,0,1,0.33951997757,0.5,1,0
2,2,1,0.387415885925,0.5,1,0
4,4,1,0.408560037613,0.5,1,0
1,1,1,0.456895112991,0.5,1,0
3,3,1,0.300868034363,0.5,1,0
