probe,press,accuracy,rt,threshold,score,run_num
1,1,1,0.45839715004,0.45,-1,0
2,2,1,0.387010097504,0.45,1,0
3,3,1,0.392166852951,0.45,1,0
0,0,1,0.348719120026,0.45,1,0
2,2,1,0.320490121841,0.45,1,0
0,0,1,0.400321960449,0.45,1,0
3,3,1,0.397670030594,0.45,1,0
1,1,1,0.374727010727,0.45,1,0
0,0,1,0.306546926498,0.45,1,0
1,0,0,0.345129966736,0.45,-2,0
3,3,1,0.458676099777,0.45,-1,0
2,1,0,0.391270160675,0.45,-2,0
1,1,1,0.463139057159,0.45,-1,0
2,2,1,0.42035484314,0.45,1,0
0,0,1,0.368167161942,0.45,1,0
3,3,1,0.364322900772,0.45,1,0
0,0,1,0.323683023453,0.45,1,0
2,2,1,0.346869945526,0.45,1,0
3,3,1,0.309549093246,0.45,1,0
2,2,1,0.389335870743,0.45,1,0
1,1,1,0.364359855652,0.45,1,0
3,0,0,0.367840051651,0.45,-2,0
1,1,1,0.617830991745,0.45,-1,0
0,0,1,0.51495718956,0.45,-1,0
1,1,1,0.439736127853,0.45,1,0
2,2,1,0.315448045731,0.45,1,0
3,3,1,0.272227048874,0.45,1,0
0,0,1,0.315355062485,0.45,1,0
2,2,1,0.308792114258,0.45,1,0
0,0,1,0.304249048233,0.45,1,0
3,3,1,0.365473985672,0.45,1,0
2,1,0,0.375273942947,0.45,-2,0
1,0,0,0.337107181549,0.45,-2,0
3,3,1,0.403892993927,0.45,1,0
1,1,1,0.362374067307,0.45,1,0
0,0,1,0.397662878036,0.45,1,0
1,1,1,0.375622034073,0.45,1,0
3,3,1,0.280535936356,0.45,1,0
2,1,0,0.275834083557,0.45,-2,0
0,0,1,0.374536991119,0.45,1,0
2,2,1,0.34078502655,0.45,1,0
3,3,1,0.383597135544,0.45,1,0
0,0,1,0.384337186813,0.45,1,0
3,3,1,0.380033016205,0.45,1,0
1,1,1,0.328611135483,0.45,1,0
0,0,1,0.347887039185,0.45,1,0
1,1,1,0.366720914841,0.45,1,0
2,2,1,0.331058979034,0.45,1,0
1,0,0,0.420649051666,0.45,-2,0
0,-1,0,0.7,0.45,-2,0
2,-1,0,0.7,0.45,-2,0
3,-1,0,0.7,0.45,-2,0
2,-1,0,0.7,0.45,-2,0
0,-1,0,0.7,0.45,-2,0
3,-1,0,0.7,0.45,-2,0
0,-1,0,0.7,0.45,-2,0
1,-1,0,0.7,0.45,-2,0
3,-1,0,0.7,0.45,-2,0
1,-1,0,0.7,0.45,-2,0
2,-1,0,0.7,0.45,-2,0
1,-1,0,0.7,0.45,-2,0
2,-1,0,0.7,0.45,-2,0
0,-1,0,0.7,0.45,-2,0
3,-1,0,0.7,0.45,-2,0
0,-1,0,0.7,0.45,-2,0
2,-1,0,0.7,0.45,-2,0
3,-1,0,0.7,0.45,-2,0
2,-1,0,0.7,0.45,-2,0
1,-1,0,0.7,0.45,-2,0
3,-1,0,0.7,0.45,-2,0
1,-1,0,0.7,0.45,-2,0
0,-1,0,0.7,0.45,-2,0
1,-1,0,0.7,0.45,-2,0
2,-1,0,0.7,0.45,-2,0
0,-1,0,0.7,0.45,-2,0
3,-1,0,0.7,0.45,-2,0
0,-1,0,0.7,0.45,-2,0
2,-1,0,0.7,0.45,-2,0
3,-1,0,0.7,0.45,-2,0
2,-1,0,0.7,0.45,-2,0
1,-1,0,0.7,0.45,-2,0
0,-1,0,0.7,0.45,-2,0
1,-1,0,0.7,0.45,-2,0
3,-1,0,0.7,0.45,-2,0
1,-1,0,0.7,0.45,-2,0
2,-1,0,0.7,0.45,-2,0
3,-1,0,0.7,0.45,-2,0
0,-1,0,0.7,0.45,-2,0
3,-1,0,0.7,0.45,-2,0
2,-1,0,0.7,0.45,-2,0
0,-1,0,0.7,0.45,-2,0
2,-1,0,0.7,0.45,-2,0
1,-1,0,0.7,0.45,-2,0
0,-1,0,0.7,0.45,-2,0
1,-1,0,0.7,0.45,-2,0
3,-1,0,0.7,0.45,-2,0
1,-1,0,0.7,0.45,-2,0
0,-1,0,0.7,0.45,-2,0
2,-1,0,0.7,0.45,-2,0
3,-1,0,0.7,0.45,-2,0
0,-1,0,0.7,0.45,-2,0
3,-1,0,0.7,0.45,-2,0
2,-1,0,0.7,0.45,-2,0
1,-1,0,0.7,0.45,-2,0
3,-1,0,0.7,0.45,-2,0
1,-1,0,0.7,0.45,-2,0
2,-1,0,0.7,0.45,-2,0
0,-1,0,0.7,0.45,-2,0
1,-1,0,0.7,0.45,-2,0
0,-1,0,0.7,0.45,-2,0
2,-1,0,0.7,0.45,-2,0
3,-1,0,0.7,0.45,-2,0
0,-1,0,0.7,0.45,-2,0
3,-1,0,0.7,0.45,-2,0
2,-1,0,0.7,0.45,-2,0
1,-1,0,0.7,0.45,-2,0
2,-1,0,0.7,0.45,-2,0
0,-1,0,0.7,0.45,-2,0
1,-1,0,0.7,0.45,-2,0
3,-1,0,0.7,0.45,-2,0
1,-1,0,0.7,0.45,-2,0
2,-1,0,0.7,0.45,-2,0
0,-1,0,0.7,0.45,-2,0
3,-1,0,0.7,0.45,-2,0
2,-1,0,0.7,0.45,-2,0
3,-1,0,0.7,0.45,-2,0
0,-1,0,0.7,0.45,-2,0
2,-1,0,0.7,0.45,-2,0
1,-1,0,0.7,0.45,-2,0
0,-1,0,0.7,0.45,-2,0
1,-1,0,0.7,0.45,-2,0
3,-1,0,0.7,0.45,-2,0
