probe,press,accuracy,rt,threshold,score,run_num
1,1,1,0.473176956177,0.45,-1,0
0,0,1,0.355391979218,0.45,1,0
2,2,1,0.373034954071,0.45,1,0
3,3,1,0.31510591507,0.45,1,0
2,2,1,0.375993967056,0.45,1,0
0,0,1,0.346095085144,0.45,1,0
3,3,1,0.315510034561,0.45,1,0
0,0,1,0.374631166458,0.45,1,0
1,1,1,0.426599979401,0.45,1,0
3,3,1,0.382311105728,0.45,1,0
1,1,1,0.378165006638,0.45,1,0
2,3,0,0.374325037003,0.45,-2,0
1,1,1,0.463569879532,0.45,-1,0
3,3,1,0.370754957199,0.45,1,0
2,2,1,0.431921958923,0.45,1,0
0,0,1,0.343631982803,0.45,1,0
2,2,1,0.46804189682,0.45,-1,0
3,3,1,0.373856067657,0.45,1,0
0,0,1,0.321783065796,0.45,1,0
1,1,1,0.486770153046,0.45,-1,0
0,0,1,0.466765165329,0.45,-1,0
3,3,1,0.395812034607,0.45,1,0
1,1,1,0.393320083618,0.45,1,0
2,2,1,0.421322107315,0.45,1,0
1,0,0,0.388474941254,0.45,-2,0
3,3,1,0.376739025116,0.45,1,0
2,2,1,0.470407009125,0.45,-1,0
0,0,1,0.375722885132,0.45,1,0
2,2,1,0.332812070847,0.45,1,0
3,3,1,0.278753995895,0.45,1,0
0,0,1,0.300502061844,0.45,1,0
1,1,1,0.429735898972,0.45,1,0
0,0,1,0.446923017502,0.45,1,0
3,3,1,0.469368934631,0.45,-1,0
1,1,1,0.470575094223,0.45,-1,0
2,2,1,0.330099105835,0.45,1,0
1,1,1,0.41268992424,0.45,1,0
0,0,1,0.377663850784,0.45,1,0
3,3,1,0.294353961945,0.45,1,0
2,2,1,0.349987983704,0.45,1,0
0,0,1,0.297527074814,0.45,1,0
2,2,1,0.327574014664,0.45,1,0
3,3,1,0.39977312088,0.45,1,0
1,1,1,0.308306932449,0.45,1,0
2,3,0,0.329875946045,0.45,-2,0
1,1,1,0.468757867813,0.45,-1,0
3,2,0,0.389919996262,0.45,-2,0
0,0,1,0.490834951401,0.45,-1,0
1,1,1,0.453644037247,0.45,-1,0
