probe,press,accuracy,rt,threshold,score,run_num
0,1,0,0.17991900444,0.45,-2,0
2,2,1,0.39982509613,0.45,1,0
1,1,1,0.322278022766,0.45,1,0
3,3,1,0.322594881058,0.45,1,0
2,2,1,0.440284013748,0.45,1,0
3,3,1,0.417634010315,0.45,1,0
1,1,1,0.333713054657,0.45,1,0
2,2,1,0.314882993698,0.45,1,0
0,0,1,0.284785032272,0.45,1,0
1,2,0,0.321009159088,0.45,-2,0
0,0,1,0.404031038284,0.45,1,0
3,3,1,0.39993596077,0.45,1,0
0,0,1,0.297991991043,0.45,1,0
3,2,0,0.309561014175,0.45,-2,0
2,1,0,0.368416070938,0.45,-2,0
1,1,1,0.364049911499,0.45,1,0
3,3,1,0.312654972076,0.45,1,0
1,2,0,0.312930107117,0.45,-2,0
2,2,1,0.42839384079,0.45,1,0
0,0,1,0.368330001831,0.45,1,0
2,2,1,0.361984968185,0.45,1,0
3,3,1,0.361613035202,0.45,1,0
0,0,1,0.330710172653,0.45,1,0
1,0,0,0.430555820465,0.45,-2,0
0,0,1,0.455805063248,0.45,-1,0
1,2,0,0.382311105728,0.45,-2,0
3,3,1,0.391520023346,0.45,1,0
2,2,1,0.321212053299,0.45,1,0
1,1,1,0.317606925964,0.45,1,0
2,2,1,0.392961025238,0.45,1,0
3,2,0,0.372703075409,0.45,-2,0
0,0,1,0.374773979187,0.45,1,0
3,3,1,0.381199836731,0.45,1,0
1,2,0,0.344496965408,0.45,-2,0
0,0,1,0.331558942795,0.45,1,0
2,2,1,0.323328971863,0.45,1,0
0,0,1,0.342344045639,0.45,1,0
2,2,1,0.298492193222,0.45,1,0
3,3,1,0.374051094055,0.45,1,0
1,1,1,0.345643043518,0.45,1,0
2,2,1,0.3341319561,0.45,1,0
1,0,0,0.32226896286,0.45,-2,0
3,3,1,0.373618125916,0.45,1,0
0,-1,0,0.7,0.45,-2,0
3,-1,0,0.7,0.45,-2,0
2,-1,0,0.7,0.45,-2,0
0,-1,0,0.7,0.45,-2,0
1,-1,0,0.7,0.45,-2,0
0,-1,0,0.7,0.45,-2,0
3,-1,0,0.7,0.45,-2,0
2,-1,0,0.7,0.45,-2,0
1,-1,0,0.7,0.45,-2,0
2,-1,0,0.7,0.45,-2,0
3,-1,0,0.7,0.45,-2,0
