probe,press,accuracy,rt,threshold,score,run_num
2,2,1,0.510640859604,0.5,-1,0
3,3,1,0.367288827896,0.5,1,0
1,1,1,0.41247010231,0.5,1,0
4,4,1,0.387993812561,0.5,1,0
0,0,1,0.363379001617,0.5,1,0
1,1,1,0.407656908035,0.5,1,0
4,4,1,0.461879014969,0.5,1,0
0,0,1,0.43928194046,0.5,1,0
2,2,1,0.316997051239,0.5,1,0
3,3,1,0.388793945312,0.5,1,0
2,2,1,0.314417123795,0.5,1,0
0,0,1,0.340271949768,0.5,1,0
3,3,1,0.274396181107,0.5,1,0
1,1,1,0.363098144531,0.5,1,0
4,4,1,0.320074796677,0.5,1,0
0,0,1,0.373376846313,0.5,1,0
3,3,1,0.382269859314,0.5,1,0
2,2,1,0.467698097229,0.5,1,0
4,4,1,0.429068088531,0.5,1,0
1,1,1,0.385370969772,0.5,1,0
2,2,1,0.279935121536,0.5,1,0
1,1,1,0.497465848923,0.5,1,0
3,3,1,0.416730880737,0.5,1,0
0,0,1,0.357558965683,0.5,1,0
4,4,1,0.33341383934,0.5,1,0
2,3,0,0.566246032715,0.5,-2,0
0,0,1,0.412101984024,0.5,1,0
1,1,1,0.425642967224,0.5,1,0
3,3,1,0.40922498703,0.5,1,0
4,4,1,0.33373093605,0.5,1,0
2,2,1,0.335350990295,0.5,1,0
0,0,1,0.383423089981,0.5,1,0
1,1,1,0.363176107407,0.5,1,0
3,3,1,0.412806987762,0.5,1,0
4,4,1,0.3635430336,0.5,1,0
1,1,1,0.529627084732,0.5,-1,0
0,0,1,0.448116064072,0.5,1,0
4,4,1,0.455585956573,0.5,1,0
2,2,1,0.399528980255,0.5,1,0
3,3,1,0.375235080719,0.5,1,0
0,0,1,0.450820922852,0.5,1,0
1,1,1,0.482913017273,0.5,1,0
2,2,1,0.371216058731,0.5,1,0
3,3,1,0.295652866364,0.5,1,0
4,4,1,0.31836104393,0.5,1,0
0,0,1,0.470005989075,0.5,1,0
1,1,1,0.456046104431,0.5,1,0
4,4,1,0.403588056564,0.5,1,0
2,2,1,0.333378076553,0.5,1,0
3,3,1,0.314316987991,0.5,1,0
2,2,1,0.425887823105,0.5,1,0
4,4,1,0.376487016678,0.5,1,0
1,1,1,0.349339008331,0.5,1,0
0,0,1,0.381367921829,0.5,1,0
3,3,1,0.406800031662,0.5,1,0
4,4,1,0.374590158463,0.5,1,0
1,1,1,0.385956048965,0.5,1,0
2,2,1,0.322242975235,0.5,1,0
3,3,1,0.296621084213,0.5,1,0
0,0,1,0.359959125519,0.5,1,0
4,4,1,0.384303092957,0.5,1,0
3,2,0,0.496083974838,0.5,-2,0
2,2,1,0.429799079895,0.5,1,0
0,0,1,0.370507955551,0.5,1,0
1,1,1,0.442024946213,0.5,1,0
4,4,1,0.417646884918,0.5,1,0
2,3,0,0.368644952774,0.5,-2,0
3,3,1,0.385246038437,0.5,1,0
0,0,1,0.454321861267,0.5,1,0
1,1,1,0.42165517807,0.5,1,0
0,0,1,0.42015504837,0.5,1,0
4,4,1,0.476988077164,0.5,1,0
3,3,1,0.450137853622,0.5,1,0
1,1,1,0.44889497757,0.5,1,0
2,2,1,0.442497014999,0.5,1,0
0,0,1,0.375447034836,0.5,1,0
3,3,1,0.55894112587,0.5,-1,0
2,2,1,0.380197048187,0.5,1,0
4,4,1,0.434579133987,0.5,1,0
1,1,1,0.404397964478,0.5,1,0
2,2,1,0.335377931595,0.5,1,0
0,0,1,0.409649133682,0.5,1,0
4,4,1,0.40632891655,0.5,1,0
3,3,1,0.469322919846,0.5,1,0
1,1,1,0.39600610733,0.5,1,0
3,3,1,0.395160913467,0.5,1,0
1,1,1,0.442362070084,0.5,1,0
0,0,1,0.426851987839,0.5,1,0
4,3,0,0.363582134247,0.5,-2,0
2,2,1,0.463181972504,0.5,1,0
3,3,1,0.600641012192,0.5,-1,0
1,1,1,0.524644851685,0.5,-1,0
0,0,1,0.439133882523,0.5,1,0
2,2,1,0.292840957642,0.5,1,0
4,4,1,0.386204957962,0.5,1,0
2,3,0,0.371732950211,0.5,-2,0
3,3,1,0.495137929916,0.5,1,0
4,4,1,0.447577953339,0.5,1,0
1,1,1,0.398998975754,0.5,1,0
0,0,1,0.403953075409,0.5,1,0
1,1,1,0.435773849487,0.5,1,0
4,4,1,0.412722110748,0.5,1,0
0,0,1,0.386966943741,0.5,1,0
2,2,1,0.439975976944,0.5,1,0
3,3,1,0.322067975998,0.5,1,0
4,4,1,0.414824962616,0.5,1,0
0,0,1,0.380887031555,0.5,1,0
1,1,1,0.379585027695,0.5,1,0
3,3,1,0.554827928543,0.5,-1,0
2,2,1,0.340653896332,0.5,1,0
3,3,1,0.487950086594,0.5,1,0
4,4,1,0.418519973755,0.5,1,0
2,2,1,0.429881811142,0.5,1,0
1,1,1,0.390831947327,0.5,1,0
0,0,1,0.403995037079,0.5,1,0
2,2,1,0.388946056366,0.5,1,0
3,3,1,0.513757944107,0.5,-1,0
1,1,1,0.729317903519,0.5,-1,0
0,0,1,0.459518194199,0.5,1,0
4,4,1,0.376841068268,0.5,1,0
3,3,1,0.44176197052,0.5,1,0
1,1,1,0.349941968918,0.5,1,0
0,0,1,0.373496055603,0.5,1,0
2,2,1,0.37175488472,0.5,1,0
4,4,1,0.428096055984,0.5,1,0
3,3,1,0.354769945145,0.5,1,0
2,2,1,0.391535997391,0.5,1,0
4,4,1,0.446303844452,0.5,1,0
