force_0,force_1,force_2,force_3,rt,rt_threshold,target_finger,selected_finger,score,trial,run
1.4640959278,0.398550499658,0.294613059006,0.477746775284,0.451,0.45,0,0,1,0,0
0.324925406686,0.512969398746,1.01725765789,0.582903935909,0.443,0.45,2,2,2,1,0
0.362789473481,0.439219918404,0.407529642255,1.07001457628,0.417,0.45,3,3,2,2,0
0.533595792277,1.1181111504,0.278737315879,0.557973307987,0.366,0.45,1,1,2,3,0
0.317420437708,0.410607001753,0.304673375759,1.09315889049,0.326,0.45,3,3,2,4,0
0.376692592196,0.383028350665,1.02634733733,0.556648316815,0.376,0.45,2,2,2,5,0
0.402707803102,1.04263388109,0.222051405544,0.566619823325,0.333,0.45,1,1,2,6,0
0.0934842676575,0.121398598859,1.03249335179,0.472313889053,0.352,0.45,2,2,2,7,0
1.10560362962,0.363306734086,0.262816783694,0.541583090505,0.314,0.45,0,0,2,8,0
0.154169772233,1.03405987515,0.379420302116,0.519443449349,0.366,0.45,1,1,2,9,0
1.13616422032,0.456693092687,0.405693486608,0.63576290849,0.401,0.45,0,0,2,10,0
0.329299086037,0.37380534553,0.490720594804,1.05409998981,0.363,0.45,3,3,2,11,0
1.06666775381,0.478641982423,0.319349058677,0.560788452875,0.405,0.45,0,0,2,12,0
0.428513466669,0.336826354493,1.00582749897,0.650354570832,0.3,0.45,2,2,2,13,0
0.332296771546,0.402550360833,0.24704093766,1.2915338478,0.343,0.45,3,3,2,14,0
0.425995111754,1.18070057661,0.200265862691,0.540495949892,0.319,0.45,1,1,2,15,0
0.533463467164,0.370806421625,0.33522530895,1.04769635012,0.305,0.45,3,3,2,16,0
0.161493042033,0.0834811796356,1.04462950542,0.600303934244,0.4,0.45,2,2,2,17,0
0.242710056704,1.03055461022,0.274790977797,0.549646296584,0.402,0.45,1,1,2,18,0
1.11633105164,0.347016714346,0.25991320861,0.68777269601,0.343,0.45,0,0,2,19,0
0.384046079203,1.02954608455,0.2243188677,0.529550603668,0.366,0.45,1,1,2,20,0
0.272891204167,0.185382503827,1.05392436535,0.567756183054,0.361,0.45,2,2,2,21,0
1.11429974394,0.337618169818,0.264216259402,0.475069125931,0.308,0.45,0,0,2,22,0
0.313887701469,0.302593379226,0.25062787001,1.08827527319,0.304,0.45,3,3,2,23,0
1.08299139686,0.919360658084,0.154537900434,0.463624708412,0.404,0.45,0,0,2,24,0
1.20889372401,0.205296013423,0.202245634346,0.540305130258,0.119,0.45,3,0,-1,25,0
0.322041525127,0.157333199951,1.08768265991,0.603945018539,0.523,0.45,2,2,1,26,0
0.323888977678,1.01222147088,0.0918177869617,0.375007762511,0.421,0.45,1,1,2,27,0
1.13967941044,0.426277078985,0.180832964502,0.527350182327,0.299,0.45,2,0,-1,28,0
0.244954542968,0.143352932741,0.155021384863,1.18300163754,0.462,0.45,3,3,1,29,0
0.165173582763,1.00068103184,0.860014238491,0.47604202349,0.42,0.45,1,1,2,30,0
