finger_pair_code,left_finger,right_finger,timing,judgment,accuracy,trial,run
0,0,1,0.25,-1,0,738,6
0,0,1,-0.07,-1,1,739,6
0,0,1,0.4,1,1,740,6
0,0,1,0.07,1,1,741,6
0,0,1,-0.25,-1,1,742,6
0,0,1,-0.12,-1,1,743,6
0,0,1,0.12,1,1,744,6
0,0,1,-0.25,-1,1,745,6
0,0,1,0.07,1,1,746,6
0,0,1,0.4,1,1,747,6
0,0,1,0.03,-1,0,748,6
0,0,1,-0.03,1,0,749,6
0,0,1,-0.12,1,0,750,6
0,0,1,-0.18,-1,1,751,6
0,0,1,0.25,1,1,752,6
0,0,1,-0.4,1,0,753,6
0,0,1,-0.07,1,0,754,6
0,0,1,0.18,-1,0,755,6
0,0,1,0.12,1,1,756,6
0,0,1,-0.03,1,0,757,6
0,0,1,-0.25,1,0,758,6
0,0,1,-0.4,-1,1,759,6
0,0,1,-0.18,1,0,760,6
0,0,1,0.07,1,1,761,6
0,0,1,0.03,-1,0,762,6
0,0,1,-0.07,1,0,763,6
0,0,1,0.18,-1,0,764,6
0,0,1,0.4,1,1,765,6
0,0,1,-0.12,-1,1,766,6
0,0,1,0.25,1,1,767,6
0,0,1,0.25,1,1,768,6
0,0,1,0.12,-1,0,769,6
0,0,1,-0.12,1,0,770,6
0,0,1,-0.25,-1,1,771,6
0,0,1,0.07,1,1,772,6
0,0,1,-0.4,-1,1,773,6
0,0,1,0.03,1,1,774,6
0,0,1,0.4,1,1,775,6
0,0,1,-0.07,1,0,776,6
0,0,1,-0.18,-1,1,777,6
0,0,1,0.18,1,1,778,6
0,0,1,-0.03,1,0,779,6
0,0,1,0.25,1,1,780,6
0,0,1,0.18,-1,0,781,6
0,0,1,-0.18,-1,1,782,6
0,0,1,-0.07,1,0,783,6
0,0,1,0.12,1,1,784,6
0,0,1,-0.25,-1,1,785,6
0,0,1,-0.12,1,0,786,6
0,0,1,0.03,1,1,787,6
0,0,1,-0.4,-1,1,788,6
0,0,1,-0.03,1,0,789,6
0,0,1,0.07,1,1,790,6
0,0,1,0.4,1,1,791,6
0,0,1,0.18,-1,0,792,6
0,0,1,-0.03,1,0,793,6
0,0,1,-0.07,1,0,794,6
0,0,1,0.4,1,1,795,6
0,0,1,-0.12,-1,1,796,6
0,0,1,-0.4,-1,1,797,6
0,0,1,-0.25,-1,1,798,6
0,0,1,-0.18,-1,1,799,6
0,0,1,0.03,1,1,800,6
0,0,1,0.12,1,1,801,6
0,0,1,0.25,1,1,802,6
0,0,1,0.07,-1,0,803,6
0,0,1,0.07,-1,0,804,6
0,0,1,-0.07,-1,1,805,6
0,0,1,-0.03,-1,1,806,6
0,0,1,0.03,-1,0,807,6
0,0,1,0.12,1,1,808,6
0,0,1,0.4,1,1,809,6
0,0,1,-0.25,-1,1,810,6
0,0,1,-0.4,1,0,811,6
0,0,1,0.25,-1,0,812,6
0,0,1,-0.12,1,0,813,6
0,0,1,0.18,-1,0,814,6
0,0,1,-0.18,1,0,815,6
0,0,1,0.03,1,1,816,6
0,0,1,0.12,-1,0,817,6
0,0,1,0.18,1,1,818,6
0,0,1,-0.25,-1,1,819,6
0,0,1,-0.07,1,0,820,6
0,0,1,0.07,-1,0,821,6
0,0,1,-0.03,1,0,822,6
0,0,1,-0.18,-1,1,823,6
0,0,1,-0.12,1,0,824,6
0,0,1,-0.4,-1,1,825,6
0,0,1,0.25,1,1,826,6
0,0,1,0.4,1,1,827,6
0,0,1,-0.18,-1,1,828,6
0,0,1,-0.12,-1,1,829,6
0,0,1,0.18,1,1,830,6
0,0,1,0.12,1,1,831,6
0,0,1,-0.07,-1,1,832,6
0,0,1,-0.03,1,0,833,6
0,0,1,0.03,-1,0,834,6
0,0,1,0.25,1,1,835,6
0,0,1,0.4,1,1,836,6
0,0,1,-0.4,1,0,837,6
0,0,1,0.07,-1,0,838,6
0,0,1,-0.25,-1,1,839,6
1,1,2,-0.18,1,0,840,7
1,1,2,-0.25,-1,1,841,7
1,1,2,-0.07,1,0,842,7
1,1,2,0.25,1,1,843,7
1,1,2,0.07,1,1,844,7
1,1,2,0.03,1,1,845,7
1,1,2,0.12,-1,0,846,7
1,1,2,-0.12,-1,1,847,7
1,1,2,0.4,1,1,848,7
1,1,2,-0.03,-1,1,849,7
1,1,2,-0.4,-1,1,850,7
1,1,2,0.18,1,1,851,7
1,1,2,0.03,1,1,852,7
1,1,2,-0.25,-1,1,853,7
1,1,2,0.07,1,1,854,7
1,1,2,-0.18,-1,1,855,7
1,1,2,0.4,1,1,856,7
1,1,2,-0.12,1,0,857,7
1,1,2,-0.07,-1,1,858,7
1,1,2,0.12,-1,0,859,7
1,1,2,-0.4,-1,1,860,7
1,1,2,0.25,1,1,861,7
1,1,2,-0.03,1,0,862,7
1,1,2,0.18,-1,0,863,7
1,1,2,-0.4,1,0,864,7
1,1,2,-0.12,-1,1,865,7
1,1,2,0.4,1,1,866,7
1,1,2,0.25,1,1,867,7
1,1,2,0.03,1,1,868,7
1,1,2,-0.25,1,0,869,7
1,1,2,-0.18,-1,1,870,7
1,1,2,0.12,1,1,871,7
1,1,2,0.07,1,1,872,7
1,1,2,-0.07,1,0,873,7
1,1,2,0.18,-1,0,874,7
1,1,2,-0.03,-1,1,875,7
1,1,2,0.4,1,1,876,7
1,1,2,-0.25,-1,1,877,7
1,1,2,0.07,1,1,878,7
1,1,2,-0.18,-1,1,879,7
1,1,2,-0.12,1,0,880,7
1,1,2,0.18,-1,0,881,7
1,1,2,-0.03,1,0,882,7
1,1,2,0.25,1,1,883,7
1,1,2,0.12,-1,0,884,7
1,1,2,-0.07,-1,1,885,7
1,1,2,-0.4,1,0,886,7
1,1,2,0.03,-1,0,887,7
1,1,2,-0.18,-1,1,888,7
1,1,2,0.12,1,1,889,7
1,1,2,0.4,1,1,890,7
1,1,2,-0.25,-1,1,891,7
1,1,2,-0.07,-1,1,892,7
1,1,2,-0.12,-1,1,893,7
1,1,2,-0.4,-1,1,894,7
1,1,2,0.03,1,1,895,7
1,1,2,0.07,1,1,896,7
1,1,2,-0.03,1,0,897,7
1,1,2,0.18,1,1,898,7
1,1,2,0.25,-1,0,899,7
1,1,2,-0.07,1,0,900,7
1,1,2,-0.03,-1,1,901,7
1,1,2,0.03,-1,0,902,7
1,1,2,-0.18,1,0,903,7
1,1,2,0.12,-1,0,904,7
1,1,2,-0.4,1,0,905,7
1,1,2,0.25,-1,0,906,7
1,1,2,-0.25,1,0,907,7
1,1,2,0.07,-1,0,908,7
1,1,2,0.18,1,1,909,7
1,1,2,0.4,-1,0,910,7
1,1,2,-0.12,1,0,911,7
1,1,2,-0.4,1,0,912,7
1,1,2,0.03,-1,0,913,7
1,1,2,0.07,1,1,914,7
1,1,2,-0.12,-1,1,915,7
1,1,2,0.18,-1,0,916,7
1,1,2,-0.18,1,0,917,7
1,1,2,0.25,-1,0,918,7
1,1,2,-0.07,1,0,919,7
1,1,2,-0.03,1,0,920,7
1,1,2,0.12,-1,0,921,7
1,1,2,0.4,-1,0,922,7
1,1,2,-0.25,-1,1,923,7
1,1,2,-0.03,-1,1,924,7
1,1,2,0.4,1,1,925,7
1,1,2,-0.25,1,0,926,7
1,1,2,0.25,1,1,927,7
1,1,2,0.18,-1,0,928,7
1,1,2,-0.07,1,0,929,7
1,1,2,0.03,-1,0,930,7
1,1,2,-0.18,1,0,931,7
1,1,2,-0.12,1,0,932,7
1,1,2,0.07,-1,0,933,7
1,1,2,0.12,-1,0,934,7
1,1,2,-0.4,-1,1,935,7
1,1,2,-0.4,-1,1,936,7
1,1,2,-0.03,-1,1,937,7
1,1,2,0.25,1,1,938,7
1,1,2,-0.18,-1,1,939,7
1,1,2,0.4,1,1,940,7
1,1,2,0.07,-1,0,941,7
1,1,2,-0.12,1,0,942,7
1,1,2,0.18,-1,0,943,7
1,1,2,0.03,1,1,944,7
1,1,2,0.12,-1,0,945,7
1,1,2,-0.07,1,0,946,7
1,1,2,-0.25,1,0,947,7
1,1,2,0.12,-1,0,948,7
1,1,2,-0.18,1,0,949,7
1,1,2,0.03,-1,0,950,7
1,1,2,-0.12,1,0,951,7
1,1,2,0.18,-1,0,952,7
1,1,2,-0.4,-1,1,953,7
1,1,2,-0.07,-1,1,954,7
1,1,2,0.07,1,1,955,7
1,1,2,0.4,1,1,956,7
1,1,2,-0.03,1,0,957,7
1,1,2,0.25,-1,0,958,7
1,1,2,-0.25,-1,1,959,7
2,2,3,-0.07,1,0,960,8
2,2,3,-0.25,-1,1,961,8
2,2,3,0.12,1,1,962,8
2,2,3,-0.4,-1,1,963,8
2,2,3,0.03,1,1,964,8
2,2,3,0.25,-1,0,965,8
2,2,3,0.07,1,1,966,8
2,2,3,0.18,-1,0,967,8
2,2,3,-0.18,1,0,968,8
2,2,3,0.4,-1,0,969,8
2,2,3,-0.12,1,0,970,8
2,2,3,-0.03,-1,1,971,8
2,2,3,0.07,1,1,972,8
2,2,3,-0.18,-1,1,973,8
2,2,3,0.18,1,1,974,8
2,2,3,0.12,-1,0,975,8
2,2,3,0.03,1,1,976,8
2,2,3,-0.25,1,0,977,8
2,2,3,-0.07,-1,1,978,8
2,2,3,0.4,1,1,979,8
2,2,3,-0.03,1,0,980,8
2,2,3,0.25,1,1,981,8
2,2,3,-0.12,-1,1,982,8
2,2,3,-0.4,-1,1,983,8
2,2,3,-0.03,1,0,984,8
2,2,3,-0.4,-1,1,985,8
2,2,3,0.12,1,1,986,8
2,2,3,0.07,-1,0,987,8
2,2,3,-0.18,1,0,988,8
2,2,3,0.03,-1,0,989,8
2,2,3,-0.25,1,0,990,8
2,2,3,0.18,-1,0,991,8
2,2,3,-0.12,1,0,992,8
2,2,3,0.4,1,1,993,8
2,2,3,-0.07,-1,1,994,8
2,2,3,0.25,1,1,995,8
2,2,3,0.12,1,1,996,8
2,2,3,0.4,1,1,997,8
2,2,3,-0.12,-1,1,998,8
2,2,3,-0.4,-1,1,999,8
2,2,3,0.03,1,1,1000,8
2,2,3,0.25,1,1,1001,8
2,2,3,-0.07,1,0,1002,8
2,2,3,-0.03,-1,1,1003,8
2,2,3,0.18,-1,0,1004,8
2,2,3,-0.25,1,0,1005,8
2,2,3,0.07,-1,0,1006,8
2,2,3,-0.18,1,0,1007,8
2,2,3,-0.25,-1,1,1008,8
2,2,3,-0.18,-1,1,1009,8
2,2,3,-0.07,1,0,1010,8
2,2,3,-0.03,1,0,1011,8
2,2,3,0.07,-1,0,1012,8
2,2,3,0.03,1,1,1013,8
2,2,3,-0.12,-1,1,1014,8
2,2,3,0.18,1,1,1015,8
2,2,3,-0.4,1,0,1016,8
2,2,3,0.4,1,1,1017,8
2,2,3,0.12,1,1,1018,8
2,2,3,0.25,1,1,1019,8
2,2,3,-0.25,-1,1,1020,8
2,2,3,0.18,1,1,1021,8
2,2,3,-0.07,-1,1,1022,8
2,2,3,0.12,1,1,1023,8
2,2,3,-0.18,-1,1,1024,8
2,2,3,0.25,1,1,1025,8
2,2,3,-0.4,-1,1,1026,8
2,2,3,-0.03,1,0,1027,8
2,2,3,-0.12,1,0,1028,8
2,2,3,0.07,1,1,1029,8
2,2,3,0.4,-1,0,1030,8
2,2,3,0.03,1,1,1031,8
2,2,3,-0.12,-1,1,1032,8
2,2,3,0.07,-1,0,1033,8
2,2,3,0.25,-1,0,1034,8
2,2,3,0.18,1,1,1035,8
2,2,3,0.03,1,1,1036,8
2,2,3,-0.25,-1,1,1037,8
2,2,3,0.4,1,1,1038,8
2,2,3,-0.4,-1,1,1039,8
2,2,3,-0.18,-1,1,1040,8
2,2,3,-0.07,1,0,1041,8
2,2,3,-0.03,1,0,1042,8
2,2,3,0.12,1,1,1043,8
2,2,3,0.03,-1,0,1044,8
2,2,3,-0.03,1,0,1045,8
2,2,3,-0.18,-1,1,1046,8
2,2,3,0.07,-1,0,1047,8
2,2,3,-0.4,-1,1,1048,8
2,2,3,-0.12,1,0,1049,8
2,2,3,-0.25,1,0,1050,8
2,2,3,-0.07,1,0,1051,8
2,2,3,0.25,-1,0,1052,8
2,2,3,0.12,1,1,1053,8
2,2,3,0.4,1,1,1054,8
2,2,3,0.18,1,1,1055,8
2,2,3,-0.07,1,0,1056,8
2,2,3,0.07,1,1,1057,8
2,2,3,0.12,1,1,1058,8
2,2,3,0.18,-1,0,1059,8
2,2,3,-0.12,-1,1,1060,8
2,2,3,-0.4,-1,1,1061,8
2,2,3,-0.25,-1,1,1062,8
2,2,3,0.4,-1,0,1063,8
2,2,3,-0.18,-1,1,1064,8
2,2,3,0.25,1,1,1065,8
2,2,3,0.03,1,1,1066,8
2,2,3,-0.03,1,0,1067,8
2,2,3,-0.4,-1,1,1068,8
2,2,3,0.07,1,1,1069,8
2,2,3,-0.07,-1,1,1070,8
2,2,3,0.03,1,1,1071,8
2,2,3,-0.03,1,0,1072,8
2,2,3,-0.12,1,0,1073,8
2,2,3,0.18,-1,0,1074,8
2,2,3,-0.18,1,0,1075,8
2,2,3,-0.25,1,0,1076,8
2,2,3,0.4,1,1,1077,8
2,2,3,0.12,1,1,1078,8
2,2,3,0.25,-1,0,1079,8
