force_0,force_1,force_2,force_3,rt,rt_threshold,target_finger,selected_finger,score,trial,run
0.300357046921,0.525454786775,0.359581639805,0.151330228844,0.7,0.45,0,-1,0,1,0
1.08083533868,0.802872882818,0.353271329464,0.00659072706865,0.229,0.45,3,0,-1,1,0
0.241463838342,0.538074470584,1.07641000384,0.360169519687,0.419,0.45,1,2,-1,2,0
0.148313089473,0.176986462076,1.07180715256,0.187495732177,0.31,0.45,2,2,2,3,0
0.344549749075,1.08910020863,0.264831712513,0.108012475341,0.407,0.45,1,1,2,4,0
0.153981120323,0.18914622247,0.358018608198,1.05445725131,0.441,0.45,3,3,2,5,0
0.0576048590594,0.229905754358,1.06597100213,0.302942839598,0.439,0.45,2,2,2,6,0
1.1223497735,0.395486599184,0.178853837685,0.1439048431,0.392,0.45,0,0,2,7,0
0.129254020903,1.03112898623,0.181669863291,-0.0301964626274,0.298,0.45,1,1,2,8,0
1.07491609903,0.462711532131,0.267001005389,0.273094347812,0.424,0.45,0,0,2,9,0
0.140999550577,0.357230390188,1.10188621324,0.235210050206,0.407,0.45,2,2,2,10,0
0.160561638402,0.114191588891,0.677043104301,0.954544691788,0.7,0.45,3,-1,0,12,0
0.212392605871,0.0621228191459,0.552504593587,1.01483691484,0.06,0.45,0,3,-1,12,0
-0.0092756773609,-0.00380251802179,0.772840746788,1.03839356846,0.452,0.45,3,3,1,13,0
0.0434669255269,1.04483811851,0.138598773579,0.190621467021,0.467,0.45,2,1,-1,14,0
0.224684753698,1.0064517651,0.160787064912,0.050210765077,0.361,0.45,1,1,2,15,0
0.0684691728573,0.114448212029,1.06303663493,0.0639371421756,0.364,0.45,2,2,2,16,0
0.0147464199853,0.0962870310654,0.298668743171,1.10671146881,0.34,0.45,3,3,2,17,0
1.03135513195,0.377037653586,0.210969980039,0.0903988753109,0.368,0.45,1,0,-1,18,0
0.0935950186561,0.162904437378,0.208858585274,1.03213771602,0.42,0.45,3,3,2,19,0
1.11859834004,0.307088747858,0.187511043201,0.045920750735,0.426,0.45,0,0,2,20,0
0.146049775551,1.05291837832,0.205532284666,0.0824277049256,0.318,0.45,1,1,2,21,0
1.11778498757,0.361381225604,0.241927463761,0.136176532194,0.4,0.45,0,0,2,22,0
0.079256613685,0.297421501075,1.00387315276,0.230660883494,0.396,0.45,2,2,2,23,0
1.09111045654,0.270232978687,0.198247658538,0.116409417975,0.433,0.45,0,0,2,24,0
0.194751377422,1.07678176941,0.198441893744,0.0924717703342,0.457,0.45,1,1,1,25,0
0.12703568773,0.125737455643,0.373431899371,1.00860198501,0.531,0.45,3,3,1,26,0
0.0765633132614,0.27535428121,1.03738011655,0.363992978199,0.547,0.45,2,2,1,27,0
0.0360536787962,0.113369810004,0.45571383092,1.0802978245,0.532,0.45,3,3,1,28,0
0.343719806042,1.07231907275,0.237406341713,0.083812223537,0.452,0.45,1,1,1,29,0
0.0657230424249,0.290408657255,1.00632042407,0.149257434646,0.421,0.45,2,2,2,30,0
0.272939022305,1.10530276074,0.286655965407,0.0698881410801,0.389,0.45,1,1,2,31,0
1.06131857676,0.416144456233,0.198930754094,0.0719212897087,0.295,0.45,0,0,2,32,0
0.132554587856,1.01796003446,0.479233148259,0.0756364698185,0.361,0.45,2,1,-1,33,0
1.04398152883,0.209833117078,0.255671712133,0.168566941422,0.412,0.45,0,0,2,34,0
0.156269683342,0.153348403866,0.145687845435,1.05114314459,0.4,0.45,3,3,2,35,0
1.10835602666,0.23192750207,0.107523678957,0.0468842497238,0.35,0.45,0,0,2,36,0
0.321744908412,1.02203475972,0.188837009094,0.0633181873669,0.428,0.45,1,1,2,37,0
0.0707944759375,0.038263409779,0.338293452816,1.02177555733,0.478,0.45,3,3,1,38,0
0.082936820857,0.193293657164,1.00831415555,0.196016778516,0.471,0.45,2,2,1,39,0
0.358611600509,1.08513768211,0.259915239603,0.056857653198,0.379,0.45,1,1,2,40,0
0.333171789167,0.380501968755,1.09997161582,0.00264634666542,0.478,0.45,2,2,1,41,0
0.0617976255815,0.018816606294,0.45081315295,1.02237617353,0.503,0.45,3,3,1,42,0
0.213413674215,1.04685923843,0.167410120226,0.00413673803258,0.439,0.45,1,1,2,43,0
1.04881283211,0.308868756192,0.145065780197,0.00177374540646,0.418,0.45,0,0,2,44,0
0.0795630344696,0.0646202716334,0.156892088586,1.01598713251,0.394,0.45,3,3,2,45,0
1.05817361269,0.290904848865,0.172205514323,0.0314431341912,0.398,0.45,0,0,2,46,0
0.104776115209,0.135922324111,1.15710675395,0.330353820862,0.384,0.45,2,2,2,47,0
1.14724150902,0.273779143214,0.177584744133,0.0113396514208,0.401,0.45,0,0,2,48,0
0.0468970570651,1.08727189453,0.167936073529,0.0795916705141,0.411,0.45,1,1,2,49,0
0.183525155517,0.417069312733,1.06424656433,0.0696462309191,0.368,0.45,2,2,2,50,0
0.0635840040548,0.21501738804,0.281728448607,1.09668631072,0.302,0.45,3,3,2,51,0
0.112753708802,0.305966798092,1.15172315843,0.0152578511483,0.353,0.45,2,2,2,52,0
0.208035437138,1.07443117385,0.713236753581,0.213673799099,0.342,0.45,1,1,2,53,0
0.178891175976,0.196326123511,0.215474606261,1.09570041219,0.455,0.45,3,3,1,54,0
0.250133336711,1.00385782024,0.231270572417,-0.0108959019837,0.454,0.45,1,1,1,55,0
1.06391088283,0.33065921324,0.159314396848,0.092277194603,0.343,0.45,0,0,2,56,0
0.0334341866564,0.252957296015,0.820681636112,1.06597971142,0.382,0.45,3,3,2,57,0
1.18202326697,0.594583520525,0.176808719768,0.00849651466649,0.433,0.45,0,0,2,58,0
