force_0,force_1,force_2,force_3,rt,rt_threshold,target_finger,selected_finger,score,trial,run
0.132503466435,0.116577037094,1.05179805515,0.208767140236,0.539,0.45,2,2,1,0,0
1.07443815467,0.0442448595975,0.0337433150263,0.396615607925,0.509,0.45,0,0,1,1,0
0.322676912557,1.02262548665,0.204530613847,0.410316697488,0.598,0.45,1,1,1,2,0
0.359263775735,0.144344735418,0.133427223899,1.0034423468,0.617,0.45,3,3,1,3,0
1.08219763992,0.10483032925,0.141099327343,0.213830658495,0.507,0.45,0,0,1,4,0
0.100717703298,0.0537259538138,1.03691175572,0.171963048194,0.357,0.45,3,2,-1,5,0
0.252276916481,1.07822584023,0.0575561003452,0.198124785211,0.497,0.45,1,1,1,6,0
0.140506582355,0.0258855352242,1.00000773789,0.216439229821,0.497,0.45,2,2,1,7,0
0.14330949457,0.0235155518799,0.0234878501239,0.210231246031,0.7,0.45,3,-1,0,9,0
0.0988592412898,0.023450991477,1.09254235931,0.199709431673,0.569,0.45,2,2,1,9,0
0.354561940984,1.16744784082,0.0380350144224,0.289519137956,0.484,0.45,1,1,1,10,0
1.10538694359,0.307856574166,0.365469176892,0.398177488315,0.393,0.45,0,0,2,11,0
0.157200503046,0.0749490454416,1.07903911639,0.368141616998,0.386,0.45,2,2,2,12,0
0.5615231807,1.00821769322,0.196969995651,0.348626080145,0.455,0.45,1,1,1,13,0
0.631899040312,0.145877102986,0.410443889854,1.01283381308,0.689,0.45,3,3,1,14,0
1.00946888884,0.205769206233,0.301902284501,0.297717082174,0.497,0.45,0,0,1,15,0
0.474716486611,1.13564151125,0.33481418319,0.402538648546,0.385,0.45,1,1,2,16,0
1.15315928023,0.225395124151,0.263905645182,0.428919875452,0.464,0.45,0,0,1,17,0
0.392716388447,0.13821223546,1.03194451818,0.491998778161,0.363,0.45,3,2,-1,18,0
0.934543176394,1.02292618243,0.116346211716,0.303223297767,0.505,0.45,1,1,1,19,0
0.187857207988,7.89331433642e-05,1.07493041992,0.101392410879,0.447,0.45,2,2,2,20,0
0.408269096436,0.0305724078209,0.10799436428,1.0560649616,0.451,0.45,3,3,1,21,0
0.195848763673,0.0441723073961,1.14130662756,0.214233868189,0.452,0.45,2,2,1,22,0
1.04659795979,0.296937909828,0.0916802393373,0.445884946606,0.385,0.45,0,0,2,23,0
0.350657908381,0.0807274561615,1.07342755169,0.338521813458,0.379,0.45,2,2,2,24,0
0.483931115626,0.0419601474876,0.200120386879,1.06008535249,0.348,0.45,3,3,2,25,0
1.18980207027,0.120968547417,0.0738753806253,0.332317985678,0.419,0.45,0,0,2,26,0
1.12823679274,0.199242622601,0.17258070377,0.433493098106,0.386,0.45,1,0,-1,27,0
0.0443582808028,0.105597161267,0.217976663166,1.09127465736,0.415,0.45,3,3,2,28,0
0.200990164994,1.04245270079,0.0764604718286,0.380058349396,0.429,0.45,1,1,2,29,0
1.13426976172,0.317659812252,0.113056077473,0.513305269814,0.427,0.45,0,0,2,30,0
0.306687301492,0.123555096079,1.03968673655,0.451926689274,0.529,0.45,2,2,1,31,0
1.12049271406,0.0578464341433,0.0556412557006,0.294317249123,0.508,0.45,0,0,1,32,0
0.491947656485,0.230179951503,0.151954236395,1.10167846815,0.505,0.45,3,3,1,33,0
0.329637349934,0.167651838733,1.00642758174,0.264212659957,0.55,0.45,2,2,1,34,0
0.528326314666,1.03217610583,0.0489279555494,0.263500816113,0.533,0.45,1,1,1,35,0
0.334011710461,0.0454232381563,1.00637821741,0.32572260138,0.537,0.45,2,2,1,36,0
0.990468808804,1.02727329533,0.048244741752,0.399359647414,0.519,0.45,1,1,1,37,0
1.04792177874,0.425174674438,0.159494965954,0.516487702904,0.489,0.45,0,0,1,38,0
0.388816176296,0.194990964013,0.220550841558,1.02878151464,0.436,0.45,3,3,2,39,0
1.10840884979,0.392033398076,0.138688784231,0.418511634307,0.453,0.45,0,0,1,40,0
1.08156315854,0.25329550835,0.127867242617,0.460097325184,0.445,0.45,1,0,-1,41,0
0.0797234571763,0.061442341357,0.102738421454,1.02648190249,0.427,0.45,3,3,2,42,0
0.322407810803,0.0981528979598,1.00330060562,0.238137952786,0.481,0.45,2,2,1,43,0
1.11274929232,0.0597636713838,0.0206557447653,0.441835583149,0.452,0.45,0,0,1,44,0
0.349256834001,0.0760929539856,1.01752126655,0.456736183382,0.428,0.45,2,2,2,45,0
0.201423537963,0.0450869020529,0.267474471395,1.04794836686,0.413,0.45,3,3,2,46,0
0.55464810642,1.00191061387,0.0616628001564,0.303201333376,0.482,0.45,1,1,1,47,0
0.230959948428,0.0297559794602,1.00554212969,0.294039473539,0.471,0.45,2,2,1,48,0
1.13032819224,0.0495801080305,0.0324175436216,0.522471222339,0.422,0.45,0,0,2,49,0
0.233491262156,0.068885319098,0.258340032006,1.02749984065,0.408,0.45,3,3,2,50,0
