trial_time,force_0,force_1,force_2,force_3,press_type,score,target_finger,trial,run
0.735,0.787778426443,1.51315245835,1.15733520969,0.783761035424,off,0,2,0,0
1.543,0.668389749149,1.40240166446,1.99867760154,0.848781412753,miss,0,2,0,0
2.161,0.818356389961,1.31957685928,1.21158063974,0.78227667547,miss,0,2,0,0
2.387,0.759514853735,1.37765121263,1.99993788281,0.737340314182,miss,0,2,0,0
3.535,0.818621092325,1.37478716359,1.16326687448,0.738109171807,hit,1,2,0,0
4.469,0.711554850382,1.47006131819,2.59818459655,0.722923735095,hit,1,2,0,0
5.328,0.868080145866,1.35157901732,1.04562560391,0.728224598793,hit,1,2,0,0
5.902,0.817940652718,1.59989236818,2.01107759102,0.74287720848,off,0,2,0,0
7.004,0.8039295003,1.26174136715,1.1436176757,0.764218061925,hit,1,2,0,0
7.51,0.751577861166,1.41383031871,2.32438018128,0.739785770832,hit,1,2,0,0
7.887,0.821756791628,1.36021855562,1.20006497196,0.770177431588,miss,0,2,0,0
8.771,0.74630798536,1.49101844641,2.45207361526,0.750801224926,hit,1,2,0,0
9.263,0.795636128302,1.35330945427,1.20597240209,0.78079794528,miss,0,2,0,0
9.88,0.728557346775,1.42789383618,2.00749691391,0.720755953692,hit,1,2,0,0
0.202,0.740848714069,1.31845579616,1.28924393516,0.452716748101,hit,1,3,1,0
1.29,0.702070400186,1.2195110736,1.30362501922,2.2715932207,hit,1,3,1,0
1.598,0.818973993488,1.4698832929,1.38242785671,0.447919616163,hit,1,3,1,0
2.978,0.72409356047,1.25333348918,1.38605569248,1.95607233376,miss,0,3,1,0
3.218,0.819462098562,1.46732290244,1.3716148278,0.446113176826,hit,1,3,1,0
3.814,0.728069301864,1.25133892867,1.41356780165,2.45082086168,hit,1,3,1,0
4.109,0.830445431464,1.51521983151,1.4290550053,0.438632395139,off,0,3,1,0
4.334,0.740763330901,1.32306879941,1.44048810211,1.99880226276,miss,0,3,1,0
4.895,0.793577671324,1.27018180791,1.10793184945,0.890241916694,hit,1,3,1,0
5.59,0.701207299748,1.25004762087,1.46720802632,1.99803634979,miss,0,3,1,0
6.037,0.81479419879,1.37556142425,1.26999623646,0.798149282918,hit,1,3,1,0
6.461,0.731611586486,1.19595604277,1.2523237191,1.9940004146,miss,0,3,1,0
6.726,0.811331450538,1.38059434012,1.25909161173,0.879308547534,hit,1,3,1,0
7.548,0.680079784203,1.1873271932,1.27084781879,1.98744680373,miss,0,3,1,0
