trial_time,force_0,force_1,force_2,force_3,press_type,score,target_finger,trial,run
0.197,0.306487350435,0.602945835983,0.561470996169,0.237914771379,hit,1,2,0,0
1.639,0.196039640378,0.472014289385,2.38314241794,0.237730547413,off,0,2,0,0
1.925,0.532282159792,1.20174395633,1.20283493032,0.215602035394,miss,0,2,0,0
2.754,0.170846869113,0.641594576622,2.40629094098,0.272872254127,off,0,2,0,0
3.447,0.618476862047,0.691429471136,0.90524462185,0.229814585565,hit,1,2,0,0
4.231,0.260713380335,0.67418786299,2.01265280748,0.266327908685,hit,1,2,0,0
4.766,0.220487419956,0.568181084683,0.79238867169,0.266502506019,hit,1,2,0,0
5.343,0.188020523171,0.654588314978,2.14274613893,0.270813927368,off,0,2,0,0
6.17,0.384187125658,0.700039214629,0.836185533974,0.265710331471,hit,1,2,0,0
6.892,0.22725615181,0.63773744316,2.42345776492,0.282038177941,hit,1,2,0,0
7.492,0.219816906413,0.609742136088,1.20999124925,0.270957149812,miss,0,2,0,0
8.138,0.188046947785,0.63668409201,2.25585537073,0.283800247944,off,0,2,0,0
8.902,0.578244451893,0.584989865907,1.01624732013,0.251508648551,hit,1,2,0,0
9.635,0.28829458368,0.619336661426,2.35724124313,0.287196723877,hit,1,2,0,0
0.197,0.227922020283,0.421606669234,1.05149819223,0.513407716117,hit,1,3,1,0
0.87,0.210504618576,0.33650584241,0.965458175133,1.99598952104,miss,0,3,1,0
1.427,0.216630423778,0.420047288091,0.884426756734,0.624594410375,hit,1,3,1,0
2.447,0.286000667723,0.346925979469,1.11370761984,2.04368764963,hit,1,3,1,0
2.93,0.258083373348,0.352600233674,0.945255605209,0.882362716377,hit,1,3,1,0
3.542,0.247756517519,0.359800648127,0.984525865661,2.24023786581,hit,1,3,1,0
4.069,0.252070679844,0.407142520192,0.877484532011,0.864201033481,hit,1,3,1,0
4.604,0.266375046478,0.384749438592,1.06511983124,1.99780287095,miss,0,3,1,0
5.2,0.253955422411,0.398223532151,0.917771617448,0.994854711459,hit,1,3,1,0
5.715,0.259059080055,0.387472381599,1.16502865675,1.99920747141,miss,0,3,1,0
6.217,0.246249250833,0.432747825827,0.966297448353,0.811405862797,hit,1,3,1,0
6.797,0.254955320992,0.37820200022,1.18161581343,1.99823568622,miss,0,3,1,0
7.11,0.257820348632,0.41986362339,1.05509751002,0.915301032199,hit,1,3,1,0
8.233,0.185628946747,0.307898264103,1.06557158719,2.33115458002,off,0,3,1,0
8.608,0.170958933109,0.328602345049,0.849888786075,1.21606098208,miss,0,3,1,0
9.243,0.394806984819,0.310388810784,0.939306246416,2.51299366938,hit,1,3,1,0
9.697,0.296421788116,0.333418724572,0.809988503567,1.20036492397,miss,0,3,1,0
0.202,0.301096384485,0.565004140591,0.728820693024,0.301773086705,hit,1,1,2,0
1.531,0.28464201699,2.32769505035,0.749311836458,0.263717826975,hit,1,1,2,0
1.925,0.223973348577,0.8013605879,0.648561732844,0.367481259531,hit,1,1,2,0
2.359,0.266143840997,2.60367705872,0.668588433439,0.319080810318,hit,1,1,2,0
2.769,0.231624080176,0.984757111733,0.613170537736,0.37005307022,hit,1,1,2,0
3.208,0.258608045535,2.6510339751,0.671235110964,0.315864940388,hit,1,1,2,0
3.619,0.234355914264,0.767699312105,0.612672307321,0.379185210688,hit,1,1,2,0
4.075,0.30063263086,2.81368817559,0.671402939463,0.293105646386,hit,1,1,2,0
4.509,0.272741611857,1.10129477717,0.583804384895,0.343214985353,hit,1,1,2,0
4.881,0.32017904738,3.00523751425,0.603833138186,0.310104732698,miss,0,1,2,0
5.398,0.237629306243,0.976367641988,0.549418347441,0.342411922657,hit,1,1,2,0
5.925,0.259359487036,2.44865644312,0.539084313206,0.286391929101,hit,1,1,2,0
6.26,0.235947830305,1.04757121335,0.499666411918,0.365808263589,hit,1,1,2,0
6.678,0.264519741215,2.61528513917,0.544924774985,0.290495993611,hit,1,1,2,0
7.049,0.229927205326,0.900323504197,0.512685961253,0.371279656706,hit,1,1,2,0
7.448,0.255319484538,2.7314206831,0.53928064053,0.305036391128,hit,1,1,2,0
7.831,0.216194747445,1.14738665466,0.492575902496,0.34420011809,hit,1,1,2,0
8.364,0.250687418509,2.43455654705,0.533968500835,0.297208071447,hit,1,1,2,0
