trial_time,force_0,force_1,force_2,force_3,press_type,score,target_finger,trial,run
0.199,0.586272088145,0.20411855332,0.316355027448,0.824537182347,hit,1,2,0,0
1.675,0.551998817675,0.437138652984,2.48996084603,0.40998174815,hit,1,2,0,0
2.084,0.61850288582,0.35452814362,0.755014913677,0.387556929004,hit,1,2,0,0
3.006,0.559572127123,0.472534721734,2.07646381907,0.44015271115,hit,1,2,0,0
3.327,0.641256443275,0.377592075237,0.857351343416,0.421221935356,hit,1,2,0,0
4.156,0.637719450393,0.484045440463,2.31152509155,0.479927876562,hit,1,2,0,0
4.561,0.676484388683,0.381316205679,0.729212891585,0.437148901229,hit,1,2,0,0
5.002,0.629222795546,0.500932506665,2.03098180059,0.467875626823,hit,1,2,0,0
5.318,0.667800826968,0.425526555319,0.732890804475,0.367344211307,hit,1,2,0,0
5.804,0.657789082034,0.615836497752,1.98909462476,0.375986642876,miss,0,2,0,0
6.182,0.698326491178,0.461524734972,0.779247190964,0.344341905086,hit,1,2,0,0
6.942,0.672174081076,0.591667407837,1.99984322604,0.408839053046,miss,0,2,0,0
7.449,0.73855898885,0.449615222554,0.928530533851,0.373735743162,hit,1,2,0,0
7.906,0.661830083148,0.550714815912,1.99880738249,0.390803339552,miss,0,2,0,0
8.399,0.693537796207,0.386312613022,0.611243236154,0.358283471714,hit,1,2,0,0
9.26,0.651919271026,0.560606912586,1.99477502249,0.387361053731,miss,0,2,0,0
9.623,0.724537989782,0.435320481693,0.883833057621,0.416410708022,hit,1,2,0,0
0.197,0.546807142029,0.685514637736,0.730545370582,0.391777979552,hit,1,3,1,0
0.943,0.627732324053,0.291594616763,0.915218865836,2.87831238712,hit,1,3,1,0
1.441,0.709183574357,0.323891667534,0.46432471184,0.786024088933,hit,1,3,1,0
1.951,0.745157163523,0.319505926366,1.10063537158,2.80620129111,hit,1,3,1,0
2.515,0.702259936829,0.325407188309,0.51944500015,1.05053886798,hit,1,3,1,0
3.061,0.749825245195,0.362008353171,1.00954168076,2.37533794246,hit,1,3,1,0
3.597,0.746490497082,0.421899287728,0.608234581499,0.728062106962,hit,1,3,1,0
4.107,0.869733105519,0.48452389547,0.999974522284,2.40408969874,hit,1,3,1,0
4.425,0.862991808789,0.513992278735,0.589239847343,0.653646997741,hit,1,3,1,0
4.904,0.925667654514,0.512650985365,1.29692856484,2.54702215345,hit,1,3,1,0
5.211,0.908894669878,0.538198549948,0.658065014552,0.783473516677,hit,1,3,1,0
5.735,0.912053533811,0.446703072603,0.940825704561,2.87118538373,hit,1,3,1,0
6.166,0.873106250152,0.43382575359,0.49597851787,0.96476389816,hit,1,3,1,0
6.756,0.910231939993,0.472523997153,0.86358263282,2.07287443939,hit,1,3,1,0
7.173,0.83686545448,0.407821979538,0.531723531554,0.7219547011,hit,1,3,1,0
7.818,0.905924806454,0.420225246922,0.911335409386,2.79668851938,hit,1,3,1,0
8.22,0.921514316386,0.456623298748,0.452657198953,0.853912891311,hit,1,3,1,0
8.977,0.943638384596,0.434916730331,0.974369592268,2.21791885707,hit,1,3,1,0
9.446,0.900319190031,0.434886207599,0.485898177017,0.926398576209,hit,1,3,1,0
9.983,0.932480867378,0.428180791473,1.07951421994,2.32246196406,hit,1,3,1,0
