force_0,force_1,force_2,force_3,rt,rt_threshold,target_finger,selected_finger,score,trial,run
0.0281659641309,0.157064273882,0.301271129744,0.277734105118,0.7,0.45,0,-1,0,1,0
0.342358576553,0.301167991111,0.38041015009,0.464634780287,0.7,0.45,1,-1,0,2,0
0.284423204376,0.432949922116,0.367913121673,0.462674829185,0.7,0.45,3,-1,0,3,0
0.385268558499,1.14728424041,0.387019191143,0.472504246533,0.224,0.45,2,1,-1,3,0
0.00262117138734,1.08291153688,0.307448711814,0.414678610131,0.142,0.45,1,1,2,4,0
1.09726207447,0.230020268088,0.284860263149,0.270895064235,0.179,0.45,2,0,-1,5,0
0.0780180408855,0.136613998721,0.63224004174,1.0548805426,0.329,0.45,3,3,2,6,0
1.01569479509,0.270241093277,0.300271816232,0.497075523741,0.339,0.45,0,0,2,7,0
-0.00938338651407,0.0708717141071,1.06089695811,0.498141459915,0.316,0.45,3,2,-1,8,0
0.138794558631,1.03587010068,0.22796525771,0.457052677448,0.3,0.45,1,1,2,9,0
1.14799502119,0.16211352769,0.359329423278,0.454555649263,0.327,0.45,0,0,2,10,0
0.0379243097056,0.107308833378,1.00612673785,0.409543867432,0.28,0.45,2,2,2,11,0
1.23741543845,0.618862654367,0.238200822638,0.395645740111,0.358,0.45,0,0,2,12,0
-0.0733092277481,1.03783960094,0.458684599697,0.313268833284,0.37,0.45,1,1,2,13,0
-0.0403250475142,0.0766886152152,0.277465556097,1.08881137268,0.326,0.45,3,3,2,14,0
-0.00269368701508,0.0621995778965,1.04510867476,0.45664847551,0.337,0.45,2,2,2,15,0
-0.0485586785084,0.0981114540258,0.412520345803,1.03326666138,0.405,0.45,3,3,2,16,0
1.14741190126,0.21808943759,0.161752742611,0.371268628041,0.363,0.45,1,0,-1,17,0
-0.0482197701854,1.16353268185,0.220522440915,0.391761011832,0.324,0.45,2,1,-1,18,0
0.21416308878,1.14306377805,0.183176256197,0.437585186933,0.366,0.45,1,1,2,19,0
1.25037722761,0.173023260494,0.206335223566,0.442483383167,0.354,0.45,0,0,2,20,0
-0.077059238426,0.0879252966733,1.02523258125,0.386788931576,0.324,0.45,2,2,2,21,0
1.02601570867,0.28964965216,0.193501650331,0.477117623608,0.389,0.45,0,0,2,22,0
-0.0837120536899,0.0652366958564,0.309938429695,1.08994381788,0.386,0.45,3,3,2,23,0
1.08554576134,0.185748148558,0.166527781487,0.367915199385,0.433,0.45,0,0,2,24,0
0.106380246322,1.04822951064,0.242403128721,0.416563393368,0.426,0.45,1,1,2,25,0
-0.0847813260274,0.101096264983,1.00640956614,0.394955139549,0.321,0.45,2,2,2,26,0
-0.0513717519483,0.0434103001754,0.214118608642,1.05476299387,0.323,0.45,3,3,2,27,0
0.0676142912844,1.04823520963,0.152120333656,0.350811534267,0.415,0.45,1,1,2,28,0
-0.0461355063288,0.060561837038,0.233797546124,1.05328159058,0.364,0.45,3,3,2,29,0
0.0102051553569,1.00682339699,0.146921717528,0.408932862343,0.379,0.45,2,1,-1,30,0
0.206016444475,1.04007267309,0.199312177403,0.404466768108,0.384,0.45,1,1,2,31,0
1.03794193665,0.189594815505,0.228255434124,0.452193844658,0.339,0.45,0,0,2,32,0
-0.0936435411816,0.0660213442788,0.207689235837,1.13804910464,0.311,0.45,3,3,2,33,0
1.01215512361,0.10999938928,0.290695618116,0.45580036802,0.418,0.45,0,0,2,34,0
