trial_time,force_0,force_1,force_2,force_3,press_type,score,target_finger,trial,run
0.197,0.308967455456,0.475342899711,0.503638175745,0.364017761659,hit,1,2,0,0
1.162,0.0857046132444,0.807000587774,3.00297038974,0.537932722991,miss,0,2,0,0
1.604,0.370347120358,0.928476418121,0.844523550753,0.499857495559,hit,1,2,0,0
2.133,0.369222822657,1.51345625697,2.3981010253,0.475774486279,off,0,2,0,0
2.521,0.455371404941,0.765835432839,0.991078779356,0.461310147716,hit,1,2,0,0
2.868,0.406089549439,1.09563246618,2.09312826054,0.424939175098,hit,1,2,0,0
3.26,0.458237380349,0.783251817879,1.01614005205,0.377370443473,hit,1,2,0,0
3.482,0.384705085995,1.1487402549,1.99780645185,0.403651239117,miss,0,2,0,0
3.99,0.460960172839,0.798908687251,0.88555536502,0.390651152991,hit,1,2,0,0
4.668,0.37923659609,1.11344840849,2.04094088058,0.4509669556,hit,1,2,0,0
4.947,0.423030454255,0.827586041331,1.12416962041,0.393979417678,hit,1,2,0,0
5.368,0.365502614821,1.30579324447,2.25497034185,0.350147626852,hit,1,2,0,0
5.706,0.361873715645,0.686890611161,1.06945456245,0.334378050231,hit,1,2,0,0
6.075,0.405788732738,1.16880533687,2.12860014629,0.402311979605,hit,1,2,0,0
6.515,0.396390167386,0.765654252868,0.948361363237,0.438526907833,hit,1,2,0,0
6.995,0.395779040932,1.16867580178,2.2734434479,0.405736431211,hit,1,2,0,0
7.395,0.473077262683,0.75755594764,0.820658145288,0.506461820832,hit,1,2,0,0
7.756,0.39107314386,1.15387300728,2.21512424228,0.473759865242,hit,1,2,0,0
8.231,0.624007778703,0.853499145334,0.988664605297,0.516645358215,hit,1,2,0,0
8.689,0.459658397358,1.2077535903,2.1729323924,0.379629745223,hit,1,2,0,0
9.071,0.569168051883,0.931433668167,1.1752374197,0.433763574127,hit,1,2,0,0
9.411,0.437484202899,1.31134578001,2.1697299132,0.372651817571,hit,1,2,0,0
9.74,0.672361004684,0.87433280162,1.05842429572,0.492158153085,hit,1,2,0,0
0.196,0.305791755844,0.769550033288,0.343659728524,0.487953839448,hit,1,3,1,0
0.916,0.309376662466,0.642089469753,0.524392838797,2.45716262498,hit,1,3,1,0
1.309,0.428321068345,0.875527138204,0.509229130209,1.08278447804,hit,1,3,1,0
1.595,0.355556445953,0.763241996477,0.595213679817,2.25105792353,hit,1,3,1,0
1.875,0.442058814676,0.917781139555,0.585330703485,0.628168020197,hit,1,3,1,0
2.591,0.338848447073,0.849945978996,0.723695593689,1.99896953799,miss,0,3,1,0
2.858,0.437965674565,0.926993175144,0.660546724047,0.91517883635,hit,1,3,1,0
3.185,0.348874711445,0.794305482176,0.863463209789,2.12568315965,hit,1,3,1,0
3.491,0.38692243937,0.99397975232,0.706151637163,1.10842434745,hit,1,3,1,0
3.78,0.331256229854,0.865664269271,0.836073185788,1.94924622119,miss,0,3,1,0
4.057,0.441638632096,0.932931219769,0.671895175756,0.995347765263,hit,1,3,1,0
4.747,0.355240618673,0.823040539562,0.865620935622,2.22050852738,hit,1,3,1,0
5.325,0.447116728868,0.940225059183,0.79601120492,0.971906828025,hit,1,3,1,0
5.743,0.336678490661,0.716918758139,0.993798699759,2.24510856157,hit,1,3,1,0
6.152,0.455655973444,0.871688507502,0.69619017071,0.972217146417,hit,1,3,1,0
6.806,0.336236235075,0.783303687916,0.837188378504,2.14107456823,hit,1,3,1,0
7.281,0.355848153563,0.873704756333,0.666589886385,1.10186829712,hit,1,3,1,0
7.847,0.345632415471,0.779386423149,0.809003977364,2.11817896704,hit,1,3,1,0
8.173,0.357808218781,0.913370193442,0.630687937849,0.956611459919,hit,1,3,1,0
8.701,0.375919371777,0.835595043424,0.771853231592,1.99934067424,miss,0,3,1,0
9.237,0.364616156628,0.925608897307,0.623396340459,1.03062434265,hit,1,3,1,0
9.786,0.362637315601,0.796996067769,0.787497690033,2.21371788782,hit,1,3,1,0
0.203,0.358446061188,0.610010044615,0.323903568444,0.487411243531,hit,1,1,2,0
0.771,0.223141880241,2.59420234082,0.526026321367,0.509339155767,hit,1,1,2,0
1.193,0.329456202345,0.795280997903,0.450740560541,0.531429453802,hit,1,1,2,0
1.521,0.335820097816,2.39394664159,0.552219621896,0.539485445553,hit,1,1,2,0
1.841,0.336318321039,1.08225987889,0.477522764946,0.557017885319,hit,1,1,2,0
2.291,0.326805524025,1.99539537677,0.483611925168,0.562273348403,miss,0,1,2,0
2.57,0.420269445443,0.894416518071,0.504873689965,0.670000615315,hit,1,1,2,0
3.107,0.264301051368,2.18225231556,0.491433518111,0.575656929963,hit,1,1,2,0
3.441,0.307269591369,1.0620628927,0.519854156245,0.6019540317,hit,1,1,2,0
3.77,0.275480831062,2.22382257789,0.569041148233,0.58074367642,hit,1,1,2,0
4.064,0.392847562655,0.978895781123,0.581066790177,0.679324319518,hit,1,1,2,0
4.4,0.303750343505,2.16685829507,0.609395040951,0.609413890894,hit,1,1,2,0
4.731,0.365854906132,1.06145866076,0.592806578956,0.736390780742,hit,1,1,2,0
5.07,0.300843899444,2.10984998067,0.611199360827,0.642271641448,hit,1,1,2,0
5.376,0.325752353265,1.2008748436,0.575009635519,0.641323775965,miss,0,1,2,0
5.91,0.384881309355,2.32220662932,0.604729514749,0.62289292612,hit,1,1,2,0
6.7,0.280257610949,1.21773893898,0.54570785761,0.607527021634,miss,0,1,2,0
7.046,0.29798281222,2.0017806313,0.54403077158,0.600551912314,hit,1,1,2,0
7.357,0.312628173536,1.15268845813,0.557598743141,0.709734962341,hit,1,1,2,0
7.678,0.297032306569,1.99014219242,0.582884797713,0.666438669377,miss,0,1,2,0
7.948,0.324135297742,1.24227805316,0.56662293616,0.697826973149,miss,0,1,2,0
8.241,0.290807565322,2.08216460899,0.579850151916,0.669049658103,hit,1,1,2,0
8.658,0.298661522308,1.09998266089,0.61170542736,0.76283399859,hit,1,1,2,0
9.191,0.238643772684,2.09500653273,0.593137459549,0.680154644245,hit,1,1,2,0
9.532,0.258678522479,1.20294776995,0.594221064241,0.727508280011,miss,0,1,2,0
0.198,0.474619385455,0.70904274108,0.335975071143,0.503639171843,hit,1,0,3,0
0.722,2.06866339155,0.503058590704,0.254157199252,0.650418328948,hit,1,0,3,0
1.082,1.05622044286,0.674383240615,0.321035672799,0.660207060758,hit,1,0,3,0
1.347,2.06238758114,0.575187150363,0.291198019466,0.65217901383,hit,1,0,3,0
