force_0,force_1,force_2,force_3,rt,rt_threshold,target_finger,selected_finger,score,trial,run
0.396575473176,0.168335148304,0.158321507563,0.210861129956,0.7,0.45,3,-1,0,1,0
0.404738894351,0.160166398291,0.285124884579,1.05428447626,0.249,0.45,0,3,-1,1,0
0.403738968579,0.759627795699,0.161008454004,0.14348154436,0.7,0.45,1,-1,0,3,0
0.363930756746,0.0847476627011,1.04606569757,0.137680080509,0.461,0.45,2,2,1,3,0
1.05532894012,0.478256798037,0.241828555973,-0.0276058629703,0.437,0.45,1,0,-1,4,0
1.20335627139,0.213707252923,0.10019825906,0.0103623774913,0.468,0.45,0,0,1,5,0
-0.0239666047424,0.185533756233,1.00324266633,0.0185167027713,0.473,0.45,2,2,1,6,0
0.0505843570062,0.0972924083339,0.200527996068,1.00323083048,0.47,0.45,3,3,1,7,0
0.221185386678,1.00841088266,0.116353472859,-0.0140003747812,0.44,0.45,1,1,2,8,0
0.036102968939,0.201500671662,0.260897705572,1.00539830075,0.518,0.45,3,3,1,9,0
0.156965526272,0.110906438211,0.417416594707,0.0894634509215,0.7,0.45,2,-1,0,11,0
1.18427110658,0.0158476125195,0.0829792102425,0.0363040299671,0.434,0.45,0,0,2,11,0
0.202437545457,0.223331494097,0.233899502748,1.10899753071,0.478,0.45,3,3,1,12,0
1.00873003528,0.165330684301,0.109588994505,0.0509968700297,0.446,0.45,0,0,2,13,0
0.417912190028,0.158538566868,1.06766882664,0.123436861573,0.5,0.45,2,2,1,14,0
1.11356784896,0.141939698629,0.183921549192,-0.0137263124134,0.47,0.45,1,0,-1,15,0
1.07685935787,0.113691658348,0.0891845900097,0.0467353135766,0.428,0.45,0,0,2,16,0
0.321093582167,1.07812050336,0.294607491286,-0.0486990847578,0.428,0.45,1,1,2,17,0
0.222122771648,0.544795045227,1.00981513468,-0.00504272150586,0.447,0.45,2,2,2,18,0
0.568142120114,1.04164671074,0.169663703522,-0.021390349165,0.408,0.45,0,1,-1,19,0
0.399782466825,0.170334202071,0.129652195478,0.575291972103,0.7,0.45,3,-1,0,21,0
-0.0211902034596,0.414279948315,1.08256173773,0.0607710676454,0.501,0.45,2,2,1,21,0
0.55749024439,0.261258089114,0.211754489636,1.06277038296,0.59,0.45,3,3,1,22,0
0.408213039518,1.02712523453,0.126376104937,0.0687842330339,0.483,0.45,1,1,1,23,0
0.518499880229,0.186460316557,0.0568643001285,-0.00123130700839,0.7,0.45,3,-1,0,25,0
0.631708073523,0.194012203913,0.0853996467442,1.03254142772,0.134,0.45,0,3,-1,25,0
0.372939596016,0.169125659589,0.0935268359537,0.0727815090415,0.7,0.45,2,-1,0,27,0
0.380437860563,0.171948651936,0.113297100514,0.0236496510046,0.7,0.45,1,-1,0,28,0
0.401376535295,0.153609220368,0.0819751190786,-0.0253250504257,0.7,0.45,0,-1,0,29,0
0.709197541506,1.08141754743,0.0792287888536,-0.0266504190487,0.402,0.45,1,1,2,29,0
0.205434211224,0.203686238455,1.02773345259,-0.00487498638012,0.387,0.45,2,2,2,30,0
0.302350841539,0.0921806480036,0.17877239032,1.03136315628,0.355,0.45,3,3,2,31,0
0.502983283774,1.08515280869,0.0521506566629,-0.0636372116244,0.348,0.45,1,1,2,32,0
0.325201049523,0.0341626817241,0.0765524366792,1.02863934961,0.446,0.45,3,3,2,33,0
0.414524629053,0.107762797446,1.05543324731,0.0290844236942,0.428,0.45,2,2,2,34,0
1.06688275274,0.112853610543,0.0343967478454,-0.0816990882169,0.342,0.45,0,0,2,35,0
0.286571177144,0.108610190989,0.0640872879224,1.04789529132,0.439,0.45,3,3,2,36,0
1.29324864491,0.193859568585,0.0339397657941,0.00911004321154,0.402,0.45,0,0,2,37,0
0.506226589223,1.08063890864,0.0883393474376,0.00871502159286,0.375,0.45,1,1,2,38,0
0.350173035453,0.130061112911,1.05965610423,0.0025513135117,0.31,0.45,2,2,2,39,0
0.232570614752,1.04687894106,0.103945216849,-0.010408248445,0.449,0.45,1,1,2,40,0
1.14423827503,0.0655786286772,0.0699060310642,0.0341779287061,0.32,0.45,0,0,2,41,0
0.339225499857,0.156746094285,1.07194526268,0.0207136812543,0.47,0.45,2,2,1,42,0
1.04626286873,0.143599587059,0.0814358200261,-0.0233837917238,0.463,0.45,0,0,1,43,0
0.403768187981,0.138929989343,0.157041657484,1.09330509832,0.469,0.45,3,3,1,44,0
0.541068063475,1.03328917087,0.0838104001783,-0.0255013246242,0.476,0.45,1,1,1,45,0
0.291520319735,0.0582081257928,0.182538677761,1.03641175949,0.422,0.45,3,3,2,46,0
0.322323753061,0.10217218929,1.00471414963,-0.00156035211819,0.371,0.45,2,2,2,47,0
0.595158428374,0.0959147213105,0.0487698724573,1.05626050499,0.416,0.45,3,3,2,48,0
0.542454899195,0.133038177069,1.03006252046,0.0501702335805,0.436,0.45,2,2,2,49,0
1.01786286036,0.139476239966,0.164777423261,-0.0160904677968,0.457,0.45,1,0,-1,50,0
