probe,press,accuracy,rt,threshold,score,run_num
2,2,1,0.603345155716,0.5,-1,0
3,3,1,0.390380859375,0.5,1,0
1,2,0,0.367395162582,0.5,-2,0
4,4,1,0.398905992508,0.5,1,0
0,0,1,0.445662021637,0.5,1,0
3,3,1,0.347345113754,0.5,1,0
4,4,1,0.367851018906,0.5,1,0
0,0,1,0.323251962662,0.5,1,0
1,1,1,0.352481126785,0.5,1,0
2,2,1,0.341367006302,0.5,1,0
1,1,1,0.319859027863,0.5,1,0
0,0,1,0.342352151871,0.5,1,0
2,2,1,0.356924057007,0.5,1,0
4,3,0,0.344578027725,0.5,-2,0
3,3,1,0.329918146133,0.5,1,0
1,1,1,0.272835016251,0.5,1,0
0,0,1,0.295067071915,0.5,1,0
4,4,1,0.287063121796,0.5,1,0
3,3,1,0.363075017929,0.5,1,0
2,2,1,0.350142002106,0.5,1,0
0,0,1,0.30634188652,0.5,1,0
1,1,1,0.281495809555,0.5,1,0
3,3,1,0.266653060913,0.5,1,0
2,2,1,0.297856807709,0.5,1,0
4,4,1,0.287552118301,0.5,1,0
3,3,1,0.436244010925,0.5,1,0
2,3,0,0.31883597374,0.5,-2,0
4,4,1,0.475037097931,0.5,1,0
1,1,1,0.268178939819,0.5,1,0
0,0,1,0.242353916168,0.5,1,0
1,1,1,0.408020973206,0.5,1,0
0,0,1,0.671639919281,0.5,-1,0
4,3,0,0.494303941727,0.5,-2,0
2,2,1,0.406339168549,0.5,1,0
3,3,1,0.342257022858,0.5,1,0
4,4,1,0.506659984589,0.5,-1,0
2,3,0,0.32403087616,0.5,-2,0
3,3,1,0.250628948212,0.5,1,0
1,1,1,0.295058012009,0.5,1,0
0,0,1,0.321214914322,0.5,1,0
1,1,1,0.303511142731,0.5,1,0
0,0,1,0.36678814888,0.5,1,0
2,2,1,0.36643910408,0.5,1,0
3,3,1,0.315665960312,0.5,1,0
4,4,1,0.370043039322,0.5,1,0
2,4,0,0.354415893555,0.5,-2,0
4,4,1,0.382447004318,0.5,1,0
3,3,1,0.301882982254,0.5,1,0
0,1,0,0.293543100357,0.5,-2,0
1,0,0,0.30787396431,0.5,-2,0
0,0,1,0.393796920776,0.5,1,0
4,3,0,0.36163520813,0.5,-2,0
1,1,1,0.423356056213,0.5,1,0
3,4,0,0.442059993744,0.5,-2,0
2,1,0,0.375620126724,0.5,-2,0
4,4,1,0.389425039291,0.5,1,0
3,3,1,0.372997999191,0.5,1,0
2,1,0,0.293051958084,0.5,-2,0
0,0,1,0.368913888931,0.5,1,0
1,1,1,0.386151075363,0.5,1,0
3,3,1,0.535753011703,0.5,-1,0
0,0,1,0.374808073044,0.5,1,0
1,2,0,0.312632083893,0.5,-2,0
4,4,1,0.332916021347,0.5,1,0
2,2,1,0.27552986145,0.5,1,0
4,4,1,0.404201030731,0.5,1,0
3,3,1,0.3548579216,0.5,1,0
0,0,1,0.383640050888,0.5,1,0
2,3,0,0.337028980255,0.5,-2,0
1,1,1,0.34406709671,0.5,1,0
0,0,1,0.374107837677,0.5,1,0
2,2,1,0.365212917328,0.5,1,0
1,1,1,0.438261032104,0.5,1,0
3,3,1,0.316698074341,0.5,1,0
4,4,1,0.347367048264,0.5,1,0
1,1,1,0.354665994644,0.5,1,0
2,2,1,0.361795902252,0.5,1,0
0,0,1,0.383628129959,0.5,1,0
4,3,0,0.319478034973,0.5,-2,0
3,2,0,0.283509969711,0.5,-2,0
0,1,0,0.3813560009,0.5,-2,0
4,4,1,0.51445889473,0.5,-1,0
2,-1,0,0.8,0.5,-2,0
3,-1,0,0.8,0.5,-2,0
1,-1,0,0.8,0.5,-2,0
4,-1,0,0.8,0.5,-2,0
0,-1,0,0.8,0.5,-2,0
2,-1,0,0.8,0.5,-2,0
3,-1,0,0.8,0.5,-2,0
1,-1,0,0.8,0.5,-2,0
2,1,0,0.0343999862671,0.5,-2,0
1,1,1,0.343414068222,0.5,1,0
0,0,1,0.368556976318,0.5,1,0
3,3,1,0.32646894455,0.5,1,0
4,4,1,0.451760053635,0.5,1,0
1,1,1,0.338767051697,0.5,1,0
0,0,1,0.347598075867,0.5,1,0
3,3,1,0.320801019669,0.5,1,0
2,3,0,0.375437021255,0.5,-2,0
4,4,1,0.445824146271,0.5,1,0
1,-1,0,0.8,0.5,-2,0
2,2,1,0.566992044449,0.5,-1,0
0,0,1,0.523405790329,0.5,-1,0
4,4,1,0.42875790596,0.5,1,0
3,3,1,0.412142038345,0.5,1,0
1,2,0,0.33721613884,0.5,-2,0
0,0,1,0.327694892883,0.5,1,0
3,3,1,0.333416938782,0.5,1,0
4,4,1,0.400213003159,0.5,1,0
2,2,1,0.396559000015,0.5,1,0
3,3,1,0.476504087448,0.5,1,0
1,2,0,0.458914995193,0.5,-2,0
4,4,1,0.336333990097,0.5,1,0
2,2,1,0.521667003632,0.5,-1,0
0,0,1,0.366864919662,0.5,1,0
2,3,0,0.35125207901,0.5,-2,0
3,3,1,0.287080049515,0.5,1,0
1,1,1,0.342922925949,0.5,1,0
4,4,1,0.347202062607,0.5,1,0
0,0,1,0.296641111374,0.5,1,0
1,1,1,0.359798908234,0.5,1,0
0,0,1,0.470409870148,0.5,1,0
4,3,0,0.420868873596,0.5,-2,0
2,2,1,0.414962053299,0.5,1,0
3,3,1,0.275264978409,0.5,1,0
1,0,0,0.341054916382,0.5,-2,0
3,3,1,0.401887893677,0.5,1,0
2,2,1,0.363428115845,0.5,1,0
4,4,1,0.344115018845,0.5,1,0
0,0,1,0.305415153503,0.5,1,0
1,1,1,0.302536964417,0.5,1,0
4,4,1,0.564408063889,0.5,-1,0
3,3,1,0.386567831039,0.5,1,0
0,0,1,0.291217088699,0.5,1,0
2,3,0,0.363568067551,0.5,-2,0
1,1,1,0.408046960831,0.5,1,0
4,4,1,0.337517023087,0.5,1,0
3,3,1,0.423681020737,0.5,1,0
2,3,0,0.357626914978,0.5,-2,0
0,0,1,0.267966032028,0.5,1,0
3,3,1,0.420332193375,0.5,1,0
4,4,1,0.408540964127,0.5,1,0
1,1,1,0.379328012466,0.5,1,0
2,2,1,0.367936134338,0.5,1,0
0,0,1,0.264967918396,0.5,1,0
2,3,0,0.360221862793,0.5,-2,0
4,3,0,0.397510051727,0.5,-2,0
3,3,1,0.442868947983,0.5,1,0
1,1,1,0.315922021866,0.5,1,0
0,0,1,0.386687994003,0.5,1,0
4,3,0,0.345921039581,0.5,-2,0
3,3,1,0.314235925674,0.5,1,0
2,2,1,0.447117090225,0.5,1,0
1,1,1,0.376159191132,0.5,1,0
0,0,1,0.284342050552,0.5,1,0
2,2,1,0.333376169205,0.5,1,0
3,3,1,0.363583087921,0.5,1,0
0,1,0,0.311922073364,0.5,-2,0
1,1,1,0.456868886948,0.5,1,0
4,4,1,0.504791021347,0.5,-1,0
3,3,1,0.44713306427,0.5,1,0
4,4,1,0.405289173126,0.5,1,0
1,1,1,0.333380937576,0.5,1,0
2,2,1,0.467023134232,0.5,1,0
0,0,1,0.467566013336,0.5,1,0
1,2,0,0.401861190796,0.5,-2,0
4,4,1,0.350916862488,0.5,1,0
0,0,1,0.486793994904,0.5,1,0
3,3,1,0.327414035797,0.5,1,0
2,2,1,0.437649011612,0.5,1,0
1,1,1,0.309802055359,0.5,1,0
2,2,1,0.380081176758,0.5,1,0
0,0,1,0.257130861282,0.5,1,0
