probe,press,accuracy,rt,threshold,score,run_num
0,0,1,0.516216993332,0.45,-1,0
2,2,1,0.390398025513,0.45,1,0
3,3,1,0.272336959839,0.45,1,0
1,1,1,0.305879116058,0.45,1,0
3,3,1,0.430199146271,0.45,1,0
2,2,1,0.362459897995,0.45,1,0
1,1,1,0.363428115845,0.45,1,0
0,0,1,0.286923885345,0.45,1,0
1,1,1,0.451673984528,0.45,-1,0
2,2,1,0.358824968338,0.45,1,0
0,0,1,0.393179893494,0.45,1,0
3,3,1,0.299773216248,0.45,1,0
0,0,1,0.376528024673,0.45,1,0
2,2,1,0.306876897812,0.45,1,0
1,1,1,0.360944032669,0.45,1,0
3,3,1,0.314835071564,0.45,1,0
1,1,1,0.309020996094,0.45,1,0
2,2,1,0.305065870285,0.45,1,0
3,3,1,0.243797063828,0.45,1,0
0,0,1,0.280236959457,0.45,1,0
3,3,1,0.408158063889,0.45,1,0
2,2,1,0.383288145065,0.45,1,0
0,1,0,0.315235853195,0.45,-2,0
1,1,1,0.646245002747,0.45,-1,0
0,0,1,0.577990055084,0.45,-1,0
2,2,1,0.412113189697,0.45,1,0
3,3,1,0.269166946411,0.45,1,0
1,1,1,0.370275020599,0.45,1,0
2,2,1,0.350069999695,0.45,1,0
1,1,1,0.495818138123,0.45,-1,0
3,3,1,0.403266191483,0.45,1,0
2,2,1,0.501603126526,0.45,-1,0
0,0,1,0.567753076553,0.45,-1,0
1,1,1,0.510493993759,0.45,-1,0
0,0,1,0.559059858322,0.45,-1,0
3,3,1,0.412815093994,0.45,1,0
0,0,1,0.480569124222,0.45,-1,0
3,3,1,0.455428123474,0.45,-1,0
2,2,1,0.463111877441,0.45,-1,0
1,1,1,0.432660102844,0.45,1,0
3,3,1,0.34667801857,0.45,1,0
1,1,1,0.302052021027,0.45,1,0
2,2,1,0.329710960388,0.45,1,0
3,3,1,0.309439182281,0.45,1,0
0,0,1,0.338303089142,0.45,1,0
2,-1,0,0.7,0.45,-2,0
0,2,0,0.184051036835,0.45,-2,0
1,0,0,0.0112860202789,0.45,-2,0
0,0,1,0.495940923691,0.45,-1,0
2,2,1,0.378618955612,0.45,1,0
3,3,1,0.358210086823,0.45,1,0
1,1,1,0.345039129257,0.45,1,0
3,3,1,0.410312891006,0.45,1,0
2,2,1,0.421334981918,0.45,1,0
1,1,1,0.321943044662,0.45,1,0
2,2,1,0.355317115784,0.45,1,0
0,0,1,0.36954498291,0.45,1,0
3,3,1,0.289932012558,0.45,1,0
0,0,1,0.486699819565,0.45,-1,0
1,1,1,0.594264984131,0.45,-1,0
0,0,1,0.620484113693,0.45,-1,0
2,2,1,0.425922870636,0.45,1,0
3,3,1,0.31333899498,0.45,1,0
1,1,1,0.477167844772,0.45,-1,0
3,2,0,0.368903875351,0.45,-2,0
2,2,1,0.477498054504,0.45,-1,0
1,1,1,0.618314027786,0.45,-1,0
0,0,1,0.36537694931,0.45,1,0
1,1,1,0.575623989105,0.45,-1,0
2,2,1,0.364031076431,0.45,1,0
0,0,1,0.475603818893,0.45,-1,0
3,3,1,0.338100194931,0.45,1,0
0,0,1,0.39532494545,0.45,1,0
3,3,1,0.439283847809,0.45,1,0
2,2,1,0.491780042648,0.45,-1,0
1,1,1,0.348926067352,0.45,1,0
3,3,1,0.295475959778,0.45,1,0
1,0,0,0.396800994873,0.45,-2,0
2,-1,0,0.7,0.45,-2,0
