probe,press,accuracy,rt,threshold,score,run_num
2,2,1,0.560067892075,0.45,-1,0
0,0,1,0.385212898254,0.45,1,0
1,1,1,0.324522972107,0.45,1,0
3,3,1,0.336781024933,0.45,1,0
1,1,1,0.333054065704,0.45,1,0
0,0,1,0.293103933334,0.45,1,0
3,3,1,0.338530063629,0.45,1,0
0,0,1,0.343600988388,0.45,1,0
2,2,1,0.27411699295,0.45,1,0
1,1,1,0.301993131638,0.45,1,0
2,2,1,0.334030151367,0.45,1,0
3,3,1,0.330064058304,0.45,1,0
2,2,1,0.451906919479,0.45,-1,0
3,3,1,0.442597866058,0.45,1,0
0,0,1,0.380121946335,0.45,1,0
1,0,0,0.374243021011,0.45,-2,0
0,0,1,0.403418064117,0.45,1,0
3,3,1,0.367825031281,0.45,1,0
1,1,1,0.377224206924,0.45,1,0
3,3,1,0.372522115707,0.45,1,0
2,2,1,0.527880907059,0.45,-1,0
0,0,1,0.362434148788,0.45,1,0
2,2,1,0.512386798859,0.45,-1,0
1,1,1,0.505941867828,0.45,-1,0
2,2,1,0.659461021423,0.45,-1,0
0,0,1,0.439314126968,0.45,1,0
3,3,1,0.364292860031,0.45,1,0
1,1,1,0.464981079102,0.45,-1,0
0,0,1,0.38002705574,0.45,1,0
1,1,1,0.438234090805,0.45,1,0
3,3,1,0.366747140884,0.45,1,0
2,-1,0,0.7,0.45,-2,0
3,3,1,0.527896881104,0.45,-1,0
0,0,1,0.434299945831,0.45,1,0
2,2,1,0.437572002411,0.45,1,0
1,1,1,0.35050702095,0.45,1,0
2,2,1,0.372591018677,0.45,1,0
1,1,1,0.50502705574,0.45,-1,0
0,0,1,0.360828876495,0.45,1,0
3,2,0,0.300039768219,0.45,-2,0
1,1,1,0.463761091232,0.45,-1,0
3,3,1,0.564218997955,0.45,-1,0
0,0,1,0.413117170334,0.45,1,0
1,1,1,0.555868864059,0.45,-1,0
2,2,1,0.35871386528,0.45,1,0
0,0,1,0.418107032776,0.45,1,0
2,2,1,0.343010187149,0.45,1,0
3,3,1,0.318361997604,0.45,1,0
2,2,1,0.547441005707,0.45,-1,0
0,0,1,0.432245016098,0.45,1,0
1,1,1,0.361272096634,0.45,1,0
3,3,1,0.42111492157,0.45,1,0
1,-1,0,0.7,0.45,-2,0
0,0,1,0.538977146149,0.45,-1,0
3,3,1,0.423288106918,0.45,1,0
2,2,1,0.435463905334,0.45,1,0
3,3,1,0.484582901001,0.45,-1,0
0,0,1,0.401124954224,0.45,1,0
2,2,1,0.324261903763,0.45,1,0
1,1,1,0.269659042358,0.45,1,0
2,1,0,0.376547813416,0.45,-2,0
1,0,0,0.603042125702,0.45,-2,0
3,3,1,0.502353906631,0.45,-1,0
0,0,1,0.421247005463,0.45,1,0
1,1,1,0.454371929169,0.45,-1,0
