probe,press,accuracy,rt,threshold,score,run_num
2,2,1,0.737899065018,0.5,-1,0
3,3,1,0.607015132904,0.5,-1,0
1,1,1,0.480513811111,0.5,1,0
4,3,0,0.421649932861,0.5,-2,0
0,0,1,0.463250875473,0.5,1,0
1,1,1,0.486228942871,0.5,1,0
4,4,1,0.309034109116,0.5,1,0
0,0,1,0.355522155762,0.5,1,0
2,2,1,0.36901307106,0.5,1,0
3,3,1,0.271888017654,0.5,1,0
1,0,0,0.269454956055,0.5,-2,0
0,0,1,0.525211811066,0.5,-1,0
4,4,1,0.452419996262,0.5,1,0
3,3,1,0.405027866364,0.5,1,0
2,2,1,0.290311098099,0.5,1,0
4,4,1,0.384920835495,0.5,1,0
0,0,1,0.385732889175,0.5,1,0
2,2,1,0.457854032516,0.5,1,0
1,1,1,0.437320947647,0.5,1,0
3,3,1,0.302897930145,0.5,1,0
1,1,1,0.466823101044,0.5,1,0
2,3,0,0.369789123535,0.5,-2,0
0,0,1,0.513966083527,0.5,-1,0
4,4,1,0.419188022614,0.5,1,0
3,3,1,0.383962154388,0.5,1,0
2,2,1,0.325983047485,0.5,1,0
4,4,1,0.359980106354,0.5,1,0
3,3,1,0.382032155991,0.5,1,0
1,1,1,0.509330034256,0.5,-1,0
0,0,1,0.337068080902,0.5,1,0
3,3,1,0.331149101257,0.5,1,0
4,4,1,0.330170869827,0.5,1,0
1,1,1,0.409378051758,0.5,1,0
2,2,1,0.372772216797,0.5,1,0
0,0,1,0.366526126862,0.5,1,0
3,3,1,0.300997972488,0.5,1,0
0,0,1,0.443657159805,0.5,1,0
1,1,1,0.291920900345,0.5,1,0
2,2,1,0.258852958679,0.5,1,0
4,4,1,0.263742923737,0.5,1,0
0,0,1,0.350163936615,0.5,1,0
4,3,0,0.396990060806,0.5,-2,0
2,3,0,0.582873106003,0.5,-2,0
1,1,1,0.564707994461,0.5,-1,0
3,4,0,0.417158126831,0.5,-2,0
0,0,1,0.520694971085,0.5,-1,0
3,3,1,0.519879102707,0.5,-1,0
1,1,1,0.504589080811,0.5,-1,0
2,2,1,0.310585021973,0.5,1,0
4,4,1,0.317039966583,0.5,1,0
1,1,1,0.363487005234,0.5,1,0
4,4,1,0.38543510437,0.5,1,0
3,3,1,0.416744947433,0.5,1,0
2,2,1,0.464323997498,0.5,1,0
0,0,1,0.616394996643,0.5,-1,0
1,1,1,0.440716028214,0.5,1,0
0,0,1,0.552175998688,0.5,-1,0
2,2,1,0.470321893692,0.5,1,0
4,4,1,0.387128829956,0.5,1,0
3,3,1,0.618099212646,0.5,-1,0
2,2,1,0.586714982986,0.5,-1,0
3,3,1,0.457802057266,0.5,1,0
1,1,1,0.502779006958,0.5,-1,0
0,0,1,0.360603094101,0.5,1,0
4,4,1,0.296274185181,0.5,1,0
1,3,0,0.484899997711,0.5,-2,0
0,0,1,0.537845849991,0.5,-1,0
4,3,0,0.410471916199,0.5,-2,0
3,3,1,0.463423967361,0.5,1,0
2,2,1,0.623831987381,0.5,-1,0
0,0,1,0.512650966644,0.5,-1,0
4,4,1,0.39112496376,0.5,1,0
1,1,1,0.446598052979,0.5,1,0
3,3,1,0.437594890594,0.5,1,0
2,2,1,0.466789007187,0.5,1,0
0,0,1,0.483498811722,0.5,1,0
2,2,1,0.482698917389,0.5,1,0
3,3,1,0.5545399189,0.5,-1,0
1,1,1,0.448867797852,0.5,1,0
4,4,1,0.406847953796,0.5,1,0
0,0,1,0.7571849823,0.5,-1,0
3,3,1,0.577953100204,0.5,-1,0
1,1,1,0.564545154572,0.5,-1,0
2,2,1,0.450477838516,0.5,1,0
4,4,1,0.344188213348,0.5,1,0
1,1,1,0.534090042114,0.5,-1,0
4,4,1,0.550523996353,0.5,-1,0
3,3,1,0.534740924835,0.5,-1,0
0,0,1,0.418960809708,0.5,1,0
2,2,1,0.363263845444,0.5,1,0
1,1,1,0.443855047226,0.5,1,0
3,3,1,0.369621992111,0.5,1,0
2,2,1,0.542701005936,0.5,-1,0
4,4,1,0.374654054642,0.5,1,0
0,0,1,0.317631006241,0.5,1,0
1,1,1,0.445866823196,0.5,1,0
4,4,1,0.468410015106,0.5,1,0
2,2,1,0.288560152054,0.5,1,0
0,0,1,0.434211969376,0.5,1,0
3,3,1,0.470168113708,0.5,1,0
2,2,1,0.456063985825,0.5,1,0
0,0,1,0.403671979904,0.5,1,0
3,3,1,0.31884598732,0.5,1,0
4,4,1,0.373653173447,0.5,1,0
1,1,1,0.370589971542,0.5,1,0
4,4,1,0.563770055771,0.5,-1,0
0,0,1,0.435200929642,0.5,1,0
3,3,1,0.296700000763,0.5,1,0
1,0,0,0.335721969604,0.5,-2,0
2,1,0,0.487803220749,0.5,-2,0
3,3,1,0.683794021606,0.5,-1,0
4,4,1,0.435130834579,0.5,1,0
0,0,1,0.554774045944,0.5,-1,0
1,1,1,0.523761034012,0.5,-1,0
2,2,1,0.321290016174,0.5,1,0
0,0,1,0.600310087204,0.5,-1,0
3,3,1,0.560441017151,0.5,-1,0
4,4,1,0.613094091415,0.5,-1,0
1,1,1,0.469944000244,0.5,1,0
2,2,1,0.373538970947,0.5,1,0
0,0,1,0.47589302063,0.5,1,0
1,1,1,0.48793888092,0.5,1,0
3,3,1,0.430728197098,0.5,1,0
4,4,1,0.383204936981,0.5,1,0
2,3,0,0.582962036133,0.5,-2,0
3,3,1,0.533941984177,0.5,-1,0
0,0,1,0.476032972336,0.5,1,0
1,1,1,0.465188980103,0.5,1,0
4,4,1,0.3694460392,0.5,1,0
2,3,0,0.50391292572,0.5,-2,0
3,3,1,0.662371873856,0.5,-1,0
2,2,1,0.5682721138,0.5,-1,0
1,1,1,0.430968999863,0.5,1,0
4,4,1,0.282068014145,0.5,1,0
0,0,1,0.276271820068,0.5,1,0
2,2,1,0.507099151611,0.5,-1,0
3,3,1,0.451430082321,0.5,1,0
1,1,1,0.488677024841,0.5,1,0
0,1,0,0.287019968033,0.5,-2,0
4,4,1,0.500190973282,0.5,-1,0
0,0,1,0.428851127625,0.5,1,0
4,4,1,0.419642925262,0.5,1,0
1,1,1,0.330945968628,0.5,1,0
3,3,1,0.425963878632,0.5,1,0
2,2,1,0.288674116135,0.5,1,0
1,1,1,0.528103113174,0.5,-1,0
2,2,1,0.549067974091,0.5,-1,0
4,4,1,0.503662109375,0.5,-1,0
3,3,1,0.502071142197,0.5,-1,0
0,0,1,0.393940210342,0.5,1,0
4,4,1,0.434355974197,0.5,1,0
3,4,0,0.443665981293,0.5,-2,0
2,2,1,0.514842033386,0.5,-1,0
1,1,1,0.326687097549,0.5,1,0
0,0,1,0.341199159622,0.5,1,0
4,4,1,0.598057985306,0.5,-1,0
0,0,1,0.596889019012,0.5,-1,0
3,3,1,0.684677839279,0.5,-1,0
2,2,1,0.777987957001,0.5,-1,0
1,1,1,0.562808990479,0.5,-1,0
4,4,1,0.560927867889,0.5,-1,0
1,1,1,0.481283187866,0.5,1,0
2,2,1,0.413199901581,0.5,1,0
3,3,1,0.316827058792,0.5,1,0
0,0,1,0.314028978348,0.5,1,0
4,4,1,0.460081100464,0.5,1,0
2,2,1,0.450102090836,0.5,1,0
3,3,1,0.455302000046,0.5,1,0
1,1,1,0.381655931473,0.5,1,0
0,0,1,0.45551109314,0.5,1,0
3,3,1,0.414447069168,0.5,1,0
0,0,1,0.414191007614,0.5,1,0
4,4,1,0.47731590271,0.5,1,0
1,1,1,0.338291168213,0.5,1,0
2,2,1,0.320652961731,0.5,1,0
0,0,1,0.422744035721,0.5,1,0
2,2,1,0.390192985535,0.5,1,0
1,1,1,0.486669063568,0.5,1,0
3,3,1,0.331107139587,0.5,1,0
4,4,1,0.411123991013,0.5,1,0
2,2,1,0.393323898315,0.5,1,0
4,4,1,0.404158830643,0.5,1,0
3,3,1,0.401985168457,0.5,1,0
0,1,0,0.326287984848,0.5,-2,0
1,1,1,0.584722995758,0.5,-1,0
0,0,1,0.525364875793,0.5,-1,0
2,2,1,0.413114070892,0.5,1,0
4,4,1,0.476754903793,0.5,1,0
3,3,1,0.320922851562,0.5,1,0
1,1,1,0.527821063995,0.5,-1,0
0,0,1,0.439899921417,0.5,1,0
3,3,1,0.518638134003,0.5,-1,0
1,1,1,0.487486124039,0.5,1,0
2,2,1,0.325349092484,0.5,1,0
4,4,1,0.365089893341,0.5,1,0
1,1,1,0.532093048096,0.5,-1,0
2,2,1,0.394591093063,0.5,1,0
4,4,1,0.37756896019,0.5,1,0
0,0,1,0.58541893959,0.5,-1,0
3,3,1,0.470619916916,0.5,1,0
4,4,1,0.447601079941,0.5,1,0
2,3,0,0.467969179153,0.5,-2,0
3,3,1,0.717492103577,0.5,-1,0
0,0,1,0.409932136536,0.5,1,0
